d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,1297975.8209137896
1_facilities_and_construction,2018-2019,1450513.390055686
1_facilities_and_construction,2019-2020,943247.5419036564
1_facilities_and_construction,2020-2021,2083755.5992774796
2_professional_services,2017-2018,1819141.7494633645
2_professional_services,2018-2019,1363485.9043720232
2_professional_services,2019-2020,1100559.652526975
2_professional_services,2020-2021,832929.181311064
4_medical,2019-2020,14494.770698576973
4_medical,2020-2021,62242.25064683053
7_travel,2017-2018,22380.978794520546
7_travel,2018-2019,47139.979059011166
7_travel,2019-2020,80433.78873019191
7_travel,2020-2021,109625.27221079692
8_security_and_protection,2017-2018,10373.77049180328
8_security_and_protection,2018-2019,926.2295081967213
9_human_capital,2017-2018,34467.94447204969
9_human_capital,2018-2019,9469.95447204969
NA,2017-2018,103669.79453551913
NA,2019-2020,254493.3205177112
NA,2020-2021,132287.3561489555
