d_vendor_name,d_fiscal_year,total,total_constant_2019_dollars
ACCESS 2 NETWORKS,2017-2018,44974.00,46159.68
ARTEMP PERSONNEL SERVICES,2018-2019,24635.13,24902.32
ARTEMP PERSONNEL SERVICES,2019-2020,39795.21,39209.63
ARTEMP PERSONNEL SERVICES,2020-2021,97801.50,93142.25
BLACKBERRY,2020-2021,17900.69,17041.68
BLACKBERRY,2021-2022,21526.48,19986.04
CANADIAN CORPS OF COMMISSIONAIRES,2017-2018,67484.33,69280.84
CANADIAN CORPS OF COMMISSIONAIRES,2018-2019,36514.70,37117.87
CANADIAN CORPS OF COMMISSIONAIRES,2019-2020,37764.13,37835.99
CDW CANADA,2017-2018,173635.80,177754.76
CISTEL TECHNOLOGY,2019-2020,43921.00,43049.81
CISTEL TECHNOLOGY,2021-2022,41629.20,38899.48
CSDC SYSTEMS,2017-2018,8224.02,8435.90
CSDC SYSTEMS,2018-2019,10955.35,11125.72
CSDC SYSTEMS,2019-2020,2731.33,2741.05
DECISIVE GROUP,2017-2018,207004.70,211884.23
DECISIVE GROUP,2018-2019,59887.74,60967.77
DECISIVE GROUP,2019-2020,121215.03,119118.61
DECISIVE GROUP,2020-2021,58870.47,55572.54
DECISIVE GROUP,2021-2022,126490.45,118980.18
EBSCO CANADA,2018-2019,40703.39,41159.77
EBSCO CANADA,2020-2021,93290.01,88688.04
ECOLE DE LANGUES LA CITE,2018-2019,18569.20,18786.20
ECOLE DE LANGUES LA CITE,2019-2020,23614.70,23419.53
ECOLE DE LANGUES LA CITE,2020-2021,30260.00,28986.33
ECOLE DE LANGUES LA CITE,2021-2022,20558.00,19249.24
EXCEL HUMAN RESOURCES,2017-2018,37980.81,38922.96
EXCEL HUMAN RESOURCES,2018-2019,59057.39,60119.59
EXCEL HUMAN RESOURCES,2019-2020,20770.02,20683.41
EXCEL HUMAN RESOURCES,2020-2021,14686.46,13863.72
IBM CANADA,2017-2018,13651.31,14008.03
IDS SYSTEMS CONSULTANTS,2019-2020,29195.14,28917.32
IDS SYSTEMS CONSULTANTS,2020-2021,53196.92,50562.90
IDS SYSTEMS CONSULTANTS,2021-2022,24860.00,23388.14
INTERNATIONAL REPORTING,2019-2020,24998.99,24864.89
INTERNATIONAL REPORTING,2020-2021,24998.99,23765.80
INTERNATIONAL REPORTING,2021-2022,24998.99,23210.19
ITEX,2019-2020,27905.25,27229.93
ITEX,2021-2022,12199.49,11201.10
LUMINA IT,2017-2018,41608.65,42597.01
LUMINA IT,2018-2019,7478.55,7640.98
LUMINA IT,2019-2020,104638.00,103754.96
LUMINA IT,2021-2022,39998.61,36782.22
MICROSOFT CANADA,2021-2022,6885.47,6392.78
NISHA TECHONOLOGIES,2017-2018,176282.50,180437.84
NISHA TECHONOLOGIES,2019-2020,55837.50,55047.63
NISHA TECHONOLOGIES,2021-2022,21998.84,20710.89
PRAGMATIC CONFERENCING,2017-2018,1083.40,1108.94
PRAGMATIC CONFERENCING,2018-2019,24424.01,24805.50
PRAGMATIC CONFERENCING,2019-2020,17332.41,17198.63
PURELOGIC,2018-2019,18509.18,18691.29
PURELOGIC,2019-2020,179845.04,178183.36
PURELOGIC,2020-2021,39550.00,37904.99
QUINTET CONSULTING,2017-2018,23623.97,24180.84
QUINTET CONSULTING,2018-2019,109429.99,111160.05
QUINTET CONSULTING,2019-2020,25565.80,25656.70
TELECOM COMPUTER SERVICES,2017-2018,86910.56,89201.84
TELECOM COMPUTER SERVICES,2018-2019,83958.94,84968.98
TELECOM COMPUTER SERVICES,2019-2020,43798.00,43299.42
UNIVERSITY OF OTTAWA,2017-2018,47344.61,48473.74
UNIVERSITY OF OTTAWA,2018-2019,2327.68,2378.24
VMWARE,2019-2020,12336.70,12145.42
VMWARE,2020-2021,8861.57,8422.80
WORKDYNAMICS TECHNOLOGIES,2017-2018,80258.91,82338.68
WORKDYNAMICS TECHNOLOGIES,2018-2019,80258.91,81507.05
WORKDYNAMICS TECHNOLOGIES,2019-2020,80478.79,79799.64
WORKDYNAMICS TECHNOLOGIES,2020-2021,80258.91,76299.76
