d_vendor_name,overall_total
DECISIVE GROUP,573468.39
WORKDYNAMICS TECHNOLOGIES,321255.51
NISHA TECHONOLOGIES,254118.84
PURELOGIC,237904.22
TELECOM COMPUTER SERVICES,214667.50
LUMINA IT,193723.81
CDW CANADA,173635.80
ARTEMP PERSONNEL SERVICES,162231.84
QUINTET CONSULTING,158619.76
CANADIAN CORPS OF COMMISSIONAIRES,141763.16
EBSCO CANADA,133993.40
EXCEL HUMAN RESOURCES,132494.69
IDS SYSTEMS CONSULTANTS,107252.06
ECOLE DE LANGUES LA CITE,93001.90
CISTEL TECHNOLOGY,85550.20
INTERNATIONAL REPORTING,74996.97
UNIVERSITY OF OTTAWA,49672.29
ACCESS 2 NETWORKS,44974.00
PRAGMATIC CONFERENCING,42839.82
ITEX,40104.74
BLACKBERRY,39427.17
CSDC SYSTEMS,21910.70
VMWARE,21198.27
IBM CANADA,13651.31
MICROSOFT CANADA,6885.47
