d_vendor_name,overall_total
DECISIVE GROUP,717169.81
NISHA TECHONOLOGIES,582895.06
WORKDYNAMICS TECHNOLOGIES,321255.51
PURELOGIC,237904.22
TELECOM COMPUTER SERVICES,226690.70
LUMINA IT,209124.58
CDW CANADA,173635.80
ITEX,165815.08
ARTEMP PERSONNEL SERVICES,162231.84
QUINTET CONSULTING,158619.76
EXCEL HUMAN RESOURCES,149728.88
CANADIAN CORPS OF COMMISSIONAIRES,141763.16
EBSCO CANADA,133993.40
JUNO RISK SOLUTIONS,132941.50
ECOLE DE LANGUES LA CITE,109243.90
IDS SYSTEMS CONSULTANTS,107252.06
INTERNATIONAL REPORTING,87872.96
OTTAWA BUSINESS INTERIORS,87701.73
CISTEL TECHNOLOGY,85550.20
BLACKBERRY,60960.45
UNIVERSITY OF OTTAWA,49672.29
ACCESS 2 NETWORKS,44974.00
PRAGMATIC CONFERENCING,42839.82
THE RIGHT DOOR CONSULTING,39324.00
PROSCI CANADA,22340.10
CSDC SYSTEMS,21910.70
VMWARE,21198.27
GLOBAL KNOWLEDGE,15399.63
MICROSOFT CANADA,13770.95
IBM CANADA,13651.31
ACT,10486.40
SOFTCHOICE,974.76
