d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,135600.00,139542.87
1_facilities_and_construction,2018-2019,101700.00,102938.39
1_facilities_and_construction,2019-2020,101700.00,100006.43
1_facilities_and_construction,2020-2021,237842.40,226403.72
1_facilities_and_construction,2021-2022,58702.81,54161.43
2_professional_services,2017-2018,672822.34,692521.46
2_professional_services,2018-2019,1078617.77,1092306.08
2_professional_services,2019-2020,783718.28,771024.50
2_professional_services,2020-2021,479181.02,457410.46
2_professional_services,2021-2022,555554.33,512798.04
7_travel,2017-2018,64841.61,66792.64
7_travel,2018-2019,11300.00,11457.54
7_travel,2019-2020,45200.00,44472.46
7_travel,2020-2021,45200.00,43172.16
