d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
10_office_management,2018-2019,11558.40,11866.97
10_office_management,2019-2020,28639.80,28287.80
10_office_management,2020-2021,41029.00,39304.66
10_office_management,2022-2023,11532.15,10205.32
11_defence,2018-2019,23722.65,24144.18
4_medical,2018-2019,14947.30,15346.35
4_medical,2020-2021,42555713.04,40539066.98
4_medical,2021-2022,9791.50,8851.36
4_medical,2022-2023,371335.97,332200.52
6_industrial_products_and_services,2018-2019,19161.45,19415.81
6_industrial_products_and_services,2019-2020,67921.00,66660.86
6_industrial_products_and_services,2020-2021,84718.06,80276.82
6_industrial_products_and_services,2021-2022,86638.34,80021.01
6_industrial_products_and_services,2022-2023,133312.92,119017.93
