d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
10_office_management,2017-2018,187006.35,192786.92
10_office_management,2018-2019,187006.35,190589.98
10_office_management,2019-2020,187518.70,186022.87
10_office_management,2020-2021,93759.35,89437.20
4_medical,2017-2018,1407713.33,1451227.27
4_medical,2018-2019,1407713.33,1434689.54
4_medical,2019-2020,1922587.73,1907251.29
4_medical,2020-2021,1917334.76,1825917.54
4_medical,2021-2022,1945072.61,1808224.83
4_medical,2022-2023,1954284.82,1748702.25
