d_vendor_name,overall_total
IRVING SHIPBUILDING,3623011589.953251
GENERAL DYNAMICS,3094276090.4215446
VANCOUVER SHIPYARDS,1719642363.1319027
SIKORSKY AIRCRAFT,1491894223.476201
LOCKHEED MARTIN,1106935898.6138995
MACK TRUCKS,1101353402.6937156
AIRBUS,984896669.1095002
CALIAN,917721221.8321549
KF AEROSPACE,673023522.5383699
BABCOCK INTERNATIONAL GROUP,643681128.7631202
SEASPAN VICTORIA SHIPYARDS,641483963.9487704
THALES,530974905.9201381
CAE,526680760.828103
FEDERAL FLEET SERVICES,448951903.5133718
SNC LAVALIN,391483777.7992864
IBM CANADA,341243162.5025804
RAYTHEON,330782342.2146127
L3 COMMUNICATIONS,318527905.9538221
TOP ACES,314872198.26554126
HARRIS,310765487.8153448
POMERLEAU,301723860.62044215
SERCO,268737540.857298
CASCADE AEROSPACE,254856871.36749408
CUBIC DEFENSE APPLICATIONS,244148006.7899324
MACDONALD DETTWILER AND ASSOCIATES,231099562.77904555
RHEINMETALL,222001175.0861612
UNITED STATES DEPARTMENT OF THE NAVY,213835524.2932944
BELL TEXTRON,208690723.39684492
LOGISTIK UNICORP,204333319.75670114
CHANTIER DAVIE CANADA,196974137.93103448
WEIR CANADA,169770440.30668128
SAAB,151039434.79828113
WEATHERHAVEN CANADA,145558410.9377046
SHELL CANADA PRODUCTS,139366067.21252343
UNITED STATES DEPARTMENT OF THE AIR FORCE,133538097.73045227
BROOKFIELD ASSET MANAGEMENT,128201313.89252949
COLT CANADA,111661133.55226348
CANADIAN CORPS OF COMMISSIONAIRES,110734312.07917261
FFG,108658476.14442119
IRVING OIL,107785879.73848718
THE BOEING COMPANY,105418071.98930748
IMPERIAL OIL,98718540.71798536
NISHA TECHONOLOGIES,88068229.87210159
ELBIT SYSTEMS EW AND SIGINT ELISRA,79123168.69437307
MODIS CANADA,79037518.30697048
ATCO,76855284.62295704
"NATO SEASPARROW SURFACE MISSILE SYSTEM PROJECT",74881554.53725241
CORPORATION DU FORT ST JEAN,72419453.98839997
DADS,67748840.32000001
NORTHERN MICRO,67432078.88349412
ADGA GROUP,63781761.54782914
TOROMONT,60182179.66246429
SIMEX DEFENCE,59934753.403376445
PROMAXIS,58615484.05640434
IBISKA TELECOM,58371099.40292376
VALCOM CONSULTING,58095457.72506462
FLEETWAY,56543417.966260605
DECISIVE TECHNOLOGIES,54392804.06903145
UNITED STATES DEPARTMENT OF THE ARMY,53444228.57509567
SAP,52524819.61987853
FORD MOTOR COMPANY,51899057.37585476
ALTIS HUMAN RESOURCES,50217800.35066345
"NASITTUQ",50008401.95633997
DEW ENGINEERING,49308420.16309471
CORADIX TECHNOLOGY CONSULTING,48205260.5448237
SI SYSTEMS,48115984.521506
WARTSILA,47873597.819607645
SANTE MONTFORT,46366212.74808231
KNAPPETT INDUSTRIES,45008466.57003835
WORLD FUEL SERVICES,44900326.83
PARKLAND REFINING BC,44592955.703952245
MOMENTUM DECISIVE SOLUTIONS CANADA,43496251.31
CEGERCO,42619443.61436829
BMT FLEET TECHNOLOGY,42213950.73369929
MOTOROLA SOLUTIONS CANADA,42027623.198372096
MAGELLAN AEROSPACE,41901917.33076738
DRS TECHNOLOGIES CANADA,41737026.014568746
DECAREL,41113410
QINETIQ GROUP CANADA,40975657.63966979
PURELOGIC,40532837.147008196
WORLD FUEL,40249563.55
BRONSWERK MARINE,39725778.35870328
MLS OVERSEAS,39068534.29
IMPERIAL CLEANERS,37678789.39474893
NORTHROP GRUMMAN,37509483.95626292
GROUPE GEYSER,36912129.983535625
SOUCY INTERNATIONAL,35997444.39
DEXTER CONSTRUCTION,35379696.28885847
STONEWORKS TECHNOLOGIES,35281086.8471182
MEGGITT,34061948.54314456
LLOYD S REGISTER CANADA,33994702.644825436
BLACK MCDONALD,33558790.25216764
ITEX,33462791.465325657
VMWARE,33268021.454739723
PRICEWATERHOUSE COOPERS,32967548.708268553
BOMBARDIER,31152464.4121927
DEXTERRA,31027436.243007615
INDUSTRIES OCEAN,30951716.264017705
UTILITIES KINGSTON,30486175.817642096
WORLD FUEL SERVICES CANADA,30144592.74387801
