d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
0_other,2017-2018,33968.98,34849.23
0_other,2018-2019,11354.01,11589.99
1_facilities_and_construction,2020-2021,3783.21,3562.33
1_facilities_and_construction,2021-2022,6693.36,6328.99
2_professional_services,2017-2018,7424916.16,7615214.09
2_professional_services,2018-2019,9285534.33,9417933.64
2_professional_services,2019-2020,15125236.83,14987254.40
2_professional_services,2020-2021,13014236.82,12370646.71
2_professional_services,2021-2022,14854539.35,13771210.94
3_information_technology,2018-2019,20797.54,21002.17
