d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2018-2019,13119.75,13454.57
3_information_technology,2017-2018,5206.25,5349.72
3_information_technology,2018-2019,79178.36,80625.66
3_information_technology,2019-2020,79395.28,78758.13
3_information_technology,2020-2021,78504.49,74847.50
3_information_technology,2021-2022,149147.62,137441.53
4_medical,2018-2019,14686.31,14933.37
4_medical,2020-2021,3368487.02,3223597.29
4_medical,2021-2022,49497.95,45176.18
6_industrial_products_and_services,2017-2018,511508.97,526455.28
6_industrial_products_and_services,2018-2019,187660.26,189641.15
6_industrial_products_and_services,2019-2020,289587.08,286183.47
6_industrial_products_and_services,2020-2021,45276.83,43008.27
6_industrial_products_and_services,2021-2022,187516.32,173810.57
