d_vendor_name,overall_total
ACCENTURE,12706473.26440821
VERITAAQ TECHNOLOGY HOUSE,12301938.09214306
COFOMO,3588442.9470722103
MICROSOFT CANADA,3418821.7745536217
BDO CANADA,2697549.0689213
STONEWORKS TECHNOLOGIES,2593638.671415641
ALTIS HUMAN RESOURCES,2582822.538834924
EXCEL HUMAN RESOURCES,2262267.919883607
NISHA TECHONOLOGIES,2022012.48
TELUS CANADA,1802559.2973098918
INTEGRA NETWORKS,1760525.314498596
IBISKA TELECOM,1744913.5359068639
TRM TECHNOLOGIES,1639373.2962123367
TERAMACH TECHNOLOGIES,1549892.7440897722
ITEX,1482839.4112634426
CGI,1164220.7171466213
BELL CANADA,1159829.53
UBIQUS OTTAWA,1123182.215680003
ABI ADVANCED BUSINESS INTERIORS,975557.65
GARTNER,970018.5122465753
IBM CANADA,961093.0027556247
SYSTEMATIX SOLUTIONS,923815.9553299493
SI SYSTEMS,918003.139747142
S P GLOBAL MARKET INTELLIGENCE,903265.4010857564
CANADIAN CORPS OF COMMISSIONAIRES,847166.28
SHARP ELECTRONICS,773074.9892220483
VMWARE,592135.39
RANDSTAD,523261.7882352941
RAYMOND CHABOT GRANT THORNTON,519615.14154929575
DELOITTE AND TOUCHE,511217.5212027431
PRICEWATERHOUSE COOPERS,492677.53
CALIAN,449497.41528767126
TELECOM COMPUTER SERVICES,439408.59672131145
DELL COMPUTER,408176.98826265393
MICHAEL WAGER CONSULTING,405206.98858087795
SOFTCHOICE,370062.01826324954
A HUNDRED ANSWERS,366120
AMEX BANK OF CANADA,338175.6920273973
CONEXSYS,294802.20118457446
SAS INSTITUTE,290778.9669041096
HYPERTEC,286391.72000000003
MDOS CONSULTING,271246.26416666666
ENVIRONICS RESEARCH GROUP,249744.6317921147
HAWORTH,235446.37
ADVANCED CHIPPEWA TECHNOLOGIES,224611.70462212485
BLACKBERRY,223078.36700070385
THE VCAN GROUP,203032.75
LANNICK CONTRACT SOLUTIONS,190382.4
KPMG,174199.18142548596
ADVANCED BUSINESS INTERIORS,162824.07
FACTIVA,159521.2
PLEIAD CANADA,158749.29215458277
TURTLE ISLAND STAFFING,146243.47705454545
ARTEMP PERSONNEL SERVICES,145205
ECOLE DE LANGUES ABCE,138375.0088962123
D DOYLE INSTALLATIONS,127351
PROSCI CANADA,127172.06980198021
INFO TECH RESEARCH GROUP,116834.24383561643
IRON MOUNTAIN CANADA OPERATIONS,110919.65
ERNST YOUNG,107676.72945773703
THE MATHWORKS,75299.27
IPSS,73851.47028733022
COMMVAULT SYSTEMS,70959.6
MORNEAU SHEPELL,66772.04257181943
CDW CANADA,57771.84661202186
CSDC SYSTEMS,56105.875123287675
PANASONIC,52006.32
FAST TRACK STAFFING,49663.5
LUMINA IT,49591.350000000006
ADGA GROUP,48775.8552631579
LEO PISCES SERVICES GROUP,48210.090238473764
OPTIV CANADA FEDERAL,46176.616684931505
PROMAXIS,43742.55359116022
LANSDOWNE TECHNOLOGIES,40793
THOMSON REUTERS CANADA,36852.998750000006
UNIVERSITY OF OTTAWA,35151.16349809886
THE AIM GROUP,32633.612289685443
CARAHSOFT TECHNOLOGY,28444.969068493152
ZYCOM,27213.23
1019837 ONTARIO,26473.79
BP M GOVERNMENT IM IT CONSULTING,24859.999999999996
ABI AMEUBLEMENT BUREAU INTERIEUR,24749
INTERACTIVE AUDIO VISUAL,21618.154054054055
HEWLETT PACKARD,16927.4
MEDIA Q,16662.191783759125
TOTEM OFFISOURCE,15887.07
COMPUCOM CANADA,13982.697704918033
GCSTRATEGIES,8925.313432835821
LIONBRIDGE,7505.45919117647
QMR,3975.4216867469877
IRON MOUNTAIN CANADA,3924.125683060109
CISION CANADA,437.8764383561644
