d_vendor_name,overall_total
VERITAAQ TECHNOLOGY HOUSE,21993829.05
ACCENTURE,15216707.67
MICROSOFT CANADA,8492321.32
EXCEL HUMAN RESOURCES,6814070.31
COFOMO,5923799.89
BDO CANADA,5373873.05
STONEWORKS TECHNOLOGIES,4157409.52
NISHA TECHONOLOGIES,3416807.78
IBISKA TELECOM,2680790.88
SI SYSTEMS,2411443.80
ALTIS HUMAN RESOURCES,2367958.46
CANADIAN CORPS OF COMMISSIONAIRES,2312214.85
INTEGRA NETWORKS,2153571.06
TELUS CANADA,2080709.79
I4C INFORMATION TECHNOLOGY,1853335.52
ITEX,1731512.03
TRM TECHNOLOGIES,1639373.30
TERAMACH TECHNOLOGIES,1626308.70
BELL CANADA,1615189.71
S P GLOBAL MARKET INTELLIGENCE,1544773.10
IBM CANADA,1520624.05
UBIQUS CANADA,1476307.73
DELOITTE,1386076.39
MDOS CONSULTING,1383694.33
GARTNER,1383591.23
CGI,1248062.06
ADVANCED BUSINESS INTERIORS,1144660.07
SHARP ELECTRONICS,1113697.27
BLOOMBERG FINANCE L P,1065152.13
SYSTEMATIX SOLUTIONS,923815.96
MICHAEL WAGER CONSULTING,915419.62
VMWARE,900195.37
CDW CANADA,833961.08
IPSS,816287.18
JUNO RISK SOLUTIONS,803330.69
ALTIS RECRUITMENT TECHNOLOGY,746184.96
RAYMOND CHABOT GRANT THORNTON,731603.86
KPMG,710654.85
CALIAN,708080.87
DELL COMPUTER,703900.95
ADGA GROUP,696156.75
ERNST YOUNG,612209.55
BLACKBERRY,581485.51
PRICEWATERHOUSE COOPERS,569429.08
SOFTCHOICE,530550.50
RANDSTAD,523261.79
THE AIM GROUP,511567.60
PLEIAD CANADA,497016.71
TELECOM COMPUTER SERVICES,439408.60
DONNA CONA,423813.33
HYPERTEC,423517.22
ADVANCED CHIPPEWA TECHNOLOGIES,390444.91
SAS INSTITUTE,367338.94
MNP,366120.00
NORTHERN MICRO,365889.91
ENVIRONICS RESEARCH GROUP,342292.12
AMEX BANK OF CANADA,338175.69
SENSUS COMMUNICATION SOLUTIONS,313161.42
VERSACOM,297973.10
CONEXSYS,294802.20
AVI SPL,281611.63
ECOLE DE LANGUES ABCE,278015.50
INFO TECH RESEARCH GROUP,255329.48
FACTIVA,250932.95
HAWORTH,210668.32
ECOLE DE LANGUES LA CITE,204200.82
THE VCAN GROUP,203032.75
PURELOGIC,190398.86
LANNICK CONTRACT SOLUTIONS,190382.40
KNOWLEDGE CIRCLE LEARNING SERVICES,189507.90
PRECISIONIT,182225.93
IRON MOUNTAIN,178561.92
TANKATEK,173905.91
MELTWATER,161025.00
QMR,153570.65
D DOYLE INSTALLATIONS,151216.60
FAST FORWARD FRENCH,150423.66
DYNABOOK CANADA,149774.61
KYNDRYL CANADA,146600.81
TURTLE ISLAND STAFFING,146243.48
ARTEMP PERSONNEL SERVICES,145205.00
PANASONIC,140509.91
PHOENIX STRATEGIC PERSPECTIVES,131752.71
NITAM SOLUTIONS,128301.33
PROSCI CANADA,127172.07
ALIKA INTERNET TECHNOLOGIES,111870.00
MORNEAU SHEPELL,107040.27
MAXSYS STAFFING AND CONSULTING,105862.50
GC STRATEGIES,99666.00
OPTIV CANADA FEDERAL,97440.09
CONFERENCE BOARD OF CANADA,94175.10
SAMSON ASSOCIES,91982.00
CLICK NETWORKS,90933.55
FAST TRACK STAFFING,89609.00
ONX ENTERPRISE SOLUTIONS,88871.90
QUINTET CONSULTING,86642.85
THE HALIFAX COMPUTER CONSULTING GROUP,79213.00
WOLTERS KLUWER,75384.90
THE MATHWORKS,75299.27
COMMVAULT SYSTEMS,70959.60
DYNAMIC PERSONNEL CONSULTANTS,69779.04
HR ASSOCIATES,64768.11
TOTEM OFFISOURCE,61518.08
LANGUAGE RESEARCH DEVELOPMENT GROUP,60687.27
MEDIA Q,56551.19
CSDC SYSTEMS,56105.88
QUANTUM MANAGEMENT SERVICES,55747.71
CALYTERA SOFTWARE,53816.31
LEAN AGILITY,52206.00
LUMINA IT,49591.35
LEO PISCES SERVICES GROUP,48210.09
UNIVERSITY OF OTTAWA,47912.00
MERCER CANADA,47460.00
PROMAXIS,46516.20
TAG HR,45438.55
SHI CANADA,43299.58
LANSDOWNE TECHNOLOGIES,40793.00
HYPERACTIVE PRODUCTIONS,39968.10
PROCOM CONSULTANTS,39493.50
ORBIS RISK CONSULTING,38985.00
RMS SOFTWARE,38005.15
THOMSON REUTERS,36853.00
MOBILE RESOURCE GROUP,36812.17
KORN FERRY CA,36160.00
MCGILL UNIVERSITY,30540.75
CARAHSOFT TECHNOLOGY,28444.97
ZYCOM,27213.23
"NATTIQ",26779.87
RHEA,24973.00
LINOVATI,24860.00
INTERACTIVE AUDIO VISUAL,21768.83
COENTREPRISE CITE CARON,21416.89
NIELSEN,19871.23
COMPUGEN,19732.63
BRECKENHILL,18650.90
HEWLETT PACKARD,16927.40
OTTAWA MOVING LOGISTICS 2013,15440.32
COMPUCOM CANADA,13982.70
TRADUCTIONS SCRIPTIS,13621.10
LIONBRIDGE,7505.46
L3HARRIS,4670.64
DATA CENTRE INTELLIGENCE,4319.62
GLASSHOUSE SYSTEMS,2459.02
CISION CANADA,437.88
LRO STAFFING,0.00
