d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
2_professional_services,2017-2018,24215.12,24967.82
2_professional_services,2018-2019,653555.68,665091.89
2_professional_services,2019-2020,786846.64,780569.99
2_professional_services,2020-2021,824696.76,785330.48
2_professional_services,2021-2022,784696.79,729552.74
2_professional_services,2022-2023,784696.79,702149.98
4_medical,2018-2019,309126.44,314582.96
4_medical,2019-2020,372171.96,369203.15
4_medical,2020-2021,371155.10,353458.67
4_medical,2021-2022,371155.10,345072.42
4_medical,2022-2023,371155.10,332111.14
