d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2019-2020,11466.53,11318.51
4_medical,2017-2018,405743.71,416029.63
4_medical,2018-2019,211628.27,214935.64
4_medical,2019-2020,201911.75,198420.90
4_medical,2020-2021,1077780.02,1024060.79
4_medical,2021-2022,1989711.10,1866800.59
6_industrial_products_and_services,2017-2018,59946.07,61401.08
6_industrial_products_and_services,2018-2019,30930.91,31309.74
6_industrial_products_and_services,2019-2020,107886.08,105515.29
6_industrial_products_and_services,2020-2021,145178.85,137694.63
6_industrial_products_and_services,2021-2022,109934.65,101270.51
