d_vendor_name,overall_total
VMWARE,10553205.9
SI SYSTEMS,2149889.3273800453
IDS SYSTEMS CONSULTANTS,1229030.424269173
ALTIS HUMAN RESOURCES,507166.04
TOSHIBA CANADA,480729.63999999996
TELECOM COMPUTER SERVICES,447306.56
RANDSTAD,345455.69
MICROSOFT CANADA,263308.04000000004
GC STRATEGIES,230889.82263660018
FREEBALANCE,199270.22
FCA CANADA,171775.83
MITSUBISHI MOTOR SALES,131131.08000000002
IRON MOUNTAIN,109359.12000000002
HEWLETT PACKARD,97540.27348855222
THE AIM GROUP,78298.84
CNW GROUP,67800
CDW CANADA,64936.96338417502
ITEX,46697.8951369863
ADVANCED CHIPPEWA TECHNOLOGIES,45747.24219178082
ACCESS 2 NETWORKS,40951.713922651936
MINDWIRE SYSTEMS,36652.68000000001
DLS TECHNOLOGY,32138.419561643837
BLACKBERRY,29655.72
COSSETTE COMMUNICATIONS,29380
CALIAN,27237.42042042042
SOFTCHOICE,27128.442465753425
GLOBAL UPHOLSTERY,26716.01
APPTION,24973
PURELOGIC,22244.778067885116
MANPOWER SERVICES CANADA,21800.19
ROGERS,21735.677431488446
NOVA NETWORKS,17011.02
UNIVERSITY OF OTTAWA,15820
CISTEL TECHNOLOGY,15572.81
PITNEY BOWES,14394.920821467691
HYPERTEC,11558.43
IBM CANADA,8828.859260948904
DYNAMIC PERSONNEL CONSULTANTS,2791.8300000000004
