d_vendor_name,overall_total
VMWARE,10553205.90
IDS SYSTEMS CONSULTANTS,1722213.53
TELECOM COMPUTER SERVICES,503196.47
GC STRATEGIES,380643.21
FREEBALANCE,243691.74
PURESPIRIT SOLUTIONS,179372.25
MITSUBISHI MOTOR SALES,131131.08
HEWLETT PACKARD,126933.22
FCA CANADA,113970.11
PURELOGIC,90637.87
BLACKBERRY,79631.50
CNW GROUP,67800.00
ITEX,66118.38
ACCESS 2 NETWORKS,65883.70
PATTISON SIGN GROUP,53725.85
DLS TECHNOLOGY,53080.01
UNIVERSITY OF OTTAWA,31640.00
GLOBAL UPHOLSTERY,27093.93
APPTION,24973.00
PROQUEST,23736.28
NOVA NETWORKS,17011.02
BOYD MOVING STORAGE,518.07
