d_vendor_name,overall_total
EXPRESS SCRIPTS CANADA,68905387.31350626
DONNA CONA,15249203.492258899
TRANSWEST AIR,14155147.390675182
BAYSHORE HEALTHCARE,12473128.417912884
ADVANCED PARAMEDIC,10000269.33460695
MINISTER OF FINANCE,8222433.99
ALS CANADA,6147774.7348370105
NORTHERN MICRO,5885497.69
ORACLE CANADA,4639962.627780822
MICROSOFT CANADA,4432552.256190218
BOEHM HOTEL,4329721.75620438
QMR,3448333.8606460323
AMDOCS,3249014.6062465752
NISHA TECHONOLOGIES,2938419.83
PRO MEDICAL INDUSTRIES,2538161.63
MCKESSON CANADA,2487418.187419355
ONTARIO DENTAL ASSOCIATION,2475842.61
ALTIS HUMAN RESOURCES,2469500.9853761788
DYNABOOK CANADA,2345664.47
MTE LOGISTIX EDMONTON,2267858.203611626
MIWAYAWIN HEALTH CARE,2138001.8248175182
COLLIERS PROJECT LEADERS,2125377.757016802
BEST BUY HOUSING,2114330.57
IBM CANADA,2094798.1009315068
KONICA MINOLTA BUSINESS EQUIPMENT,1827286.217862031
BLUE COLLAR SILVICULTURE,1752801.42
GRAND MEDICINE HEALTH SERVICE,1583944.765
RICHARD ZIER VOGEL DR,1581296.3514245322
ARTEMP PERSONNEL SERVICES,1578922.712880033
IRON MOUNTAIN,1531050.8275051452
COSSETTE COMMUNICATIONS,1499763.91
EXCEL SANTE,1492912.97
CANADIAN HEALTH CARE AGENCY,1489440
MATRIX AVIATION SOLUTIONS,1451864.6
CALIAN,1440380.83
AQUATIC INFORMATICS,1414776.3017885252
ALBERTA HEALTH SERVICES,1322701.8524841864
BELL CANADA,1257913.31
TIREE,1245775.9200000002
LARSON COUNSELLING,1240968.57
THE RIGHT DOOR CONSULTING,1164367.5852381147
JACKIE CHUN DENTAL DR,1131500
JUDY ZETARUK DR,1099180.3278688525
ERNST YOUNG,1082220.2437837836
LORETTA M MCCONNELL,1066738.9913543093
FCA CANADA,1020010.5299999999
CANADIAN BANK NOTE COMPANY,994440.2107650273
IMPERIAL OIL,988524.86
PATHOGEN DETECTION SYSTEMS,960335.45
GRANDEUR HOUSING,953941.8
SOFTCHOICE,930579.2144549686
ARVAY FINLAY,929845.2799999999
LYDIA DERZKO MEDICAL,916326.5663474692
KAIROS COUNSELLING SERVICES,886165.3662243503
ARAMARK CANADA,867629.0198156188
PRICEWATERHOUSE COOPERS,867457.0544546852
HENRY SCHEIN CANADA,865944.0493810178
CANADIAN CORPS OF COMMISSIONAIRES,827104.0075103735
FORD MOTOR COMPANY,826604.6
STENOTRAN SERVICES,812775.6593020681
GENERAL MOTORS,808668.2899999999
CREATIVE COUNSELLING AND SUPPORT,802302.2474418605
EXCEL HUMAN RESOURCES,801438.0290322581
C ATTALLAH DR DENTAL,800000
ISABELLA BOTHA DR DENTAL,800000
WOONHA KANG DENTAL,800000
NITAWAGAN DATA MANAGEMENT AND,799151.7753763025
CARIBOO ABORIGINAL FORESTRY,791895.0993621869
CORADIX TECHNOLOGY CONSULTING,791472.64
TOROMONT,780613.41
BDO CANADA,769161.9
MARTIN ASHTON DR,748068.071135431
ASAP REPORTING SERVICES,743097.6127732644
NEAR NORTH LABORATORIES,735856
BAXTER,731528.0210714285
G WARRIAN DR MEDICAL,713550.0957592339
ONTARIO CLEAN WATER AGENCY,705154.6200469484
EMERGENT BIOSOLUTIONS CANADA,692911.7999999999
WOOD CANADA,690977.2999999999
WATERTRAX,687234.4128404668
DAVID HO DR,680000
SAMSON ASSOCIATES,672912.6
IPSS,669540.54
SANJEEV KANCHIKERE,660000
DYNAMIC AIR SHELTERS,655500.66
BUREAU VERITAS CANADA 2019,652731.0179408543
LIFEWAYS THE COMMUNITY WELLNESS,645992.5953488372
SUNGHEE MOON,640000
RASHMIN BHAGVANBHAI CHAUDHARI,632000
WAMPUM RECORDS AND CANADIAN,609820.6699999999
GRACE EUNJUNG YANG,600000
HENRY REDHEAD DR,600000
JIHO JEON,600000
KOUROSH BABAZADEH DR,600000
R NEVES TOMIO L CIUCCI BORGES,600000
WALLY MAH DR DENTAL,600000
IDEXX LABORATORIES CANADA,593285.24
ADVANCED CHIPPEWA TECHNOLOGIES,592050.58
GENERAL ELECTRIC CANADA,587002.41
GLOSSOP COUNSELLING,576838.7436388509
