d_vendor_name,overall_total
EXPRESS SCRIPTS CANADA,68905387.31
BAYSHORE HEALTHCARE,37956467.38
DONNA CONA,32640965.17
TRANSWEST AIR,30278439.69
ADVANCED PARAMEDIC,17223470.20
EMERGENT BIOSOLUTIONS,13481502.13
NORTHERN MICRO,13371458.43
MINISTRY OF FINANCE,12605142.10
MICROSOFT CANADA,9976369.97
ALS CANADA,9018317.74
ONTARIO DENTAL ASSOCIATION,8241725.96
ORACLE CANADA,8177184.15
MCKESSON CANADA,6646194.11
BOEHM HOTEL,6500513.76
AMDOCS,5532083.52
IBM CANADA,5226837.31
QMR,5126496.46
CANADIAN HEALTH CARE AGENCY,4977310.18
MTE LOGISTIX EDMONTON,4207390.94
COSSETTE COMMUNICATIONS,3716963.84
IRON MOUNTAIN,3403967.16
NISHA TECHONOLOGIES,3339028.84
CANADIAN CORPS OF COMMISSIONAIRES,3268453.15
DYNABOOK CANADA,3214582.74
COLLIERS PROJECT LEADERS,2979741.75
KONICA MINOLTA BUSINESS SOLUTIONS,2929558.34
ALTIS HUMAN RESOURCES,2832702.76
AQUATIC INFORMATICS,2702554.89
GOVERNMENT OF ALBERTA,2622975.00
ONTARIO CLEAN WATER AGENCY,2544141.61
PRO MEDICAL INDUSTRIES,2538161.63
CANADIAN BANK NOTE COMPANY,2448905.87
IMPERIAL OIL,2197230.46
CALIAN,2144687.73
BEST BUY HOUSING,2114330.57
ARTEMP PERSONNEL SERVICES,1905501.68
FCA CANADA,1651036.12
FORD MOTOR COMPANY,1555653.07
ESRI,1549910.96
SOFTCHOICE,1519670.91
THE RIGHT DOOR CONSULTING,1455807.76
MATRIX AVIATION SOLUTIONS,1451864.60
PURESPIRIT SOLUTIONS,1360050.22
HDP GROUP,1346270.53
HYPERTEC,1304402.69
BELL CANADA,1257913.31
TIREE,1243867.53
ADVANCED CHIPPEWA TECHNOLOGIES,1216693.51
GARTNER,1209336.61
BAXTER,1207811.28
EBSCO CANADA,1200437.68
BDO CANADA,1194588.43
BUREAU VERITAS,1158286.20
TOROMONT,1131546.88
ERNST YOUNG,1082220.24
PAL AEROSPACE,1013148.96
RAYMOND CHABOT GRANT THORNTON,1004780.01
GRAYBRIDGE INTERNATIONAL CONSULTING,993084.59
