d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,30157.16,31068.71
1_facilities_and_construction,2018-2019,1526.95,1567.71
1_facilities_and_construction,2021-2022,28005.15,25999.87
1_facilities_and_construction,2022-2023,8658.88,7691.64
10_office_management,2022-2023,10479.00,9338.90
11_defence,2017-2018,363219.64,374019.72
11_defence,2018-2019,390598.00,398964.77
11_defence,2019-2020,1644390.13,1612416.28
11_defence,2020-2021,870397.83,833455.88
11_defence,2021-2022,36110204.44,32701191.02
11_defence,2022-2023,14971893.20,13332521.75
5_transportation_and_logistics,2017-2018,797425.90,821975.51
5_transportation_and_logistics,2018-2019,69046.39,70500.48
5_transportation_and_logistics,2019-2020,13442.06,13285.08
5_transportation_and_logistics,2020-2021,625004.54,588926.62
5_transportation_and_logistics,2021-2022,4264135.02,3927879.87
5_transportation_and_logistics,2022-2023,4738903.68,4227381.68
6_industrial_products_and_services,2018-2019,95675.60,97052.46
6_industrial_products_and_services,2019-2020,74264.95,72923.30
6_industrial_products_and_services,2020-2021,134791.16,127666.72
6_industrial_products_and_services,2021-2022,476142.94,435253.48
6_industrial_products_and_services,2022-2023,928638.68,827889.60
