d_vendor_name,overall_total
ORACLE CANADA,767899.52
ZYCOM,745286.73
EXCEL HUMAN RESOURCES,570334.32
MICROSOFT CANADA,470887.91
ALTIS HUMAN RESOURCES,470077.23
DONNA CONA,400493.50
SOFTCHOICE,396608.97
BELL CANADA,222125.56
XEROX,196719.73
MODIS CANADA,190197.93
R R INTERNATIONAL TRANSLATION,145646.28
GARTNER,141617.44
THE AIM GROUP,117960.70
NISHA TECHONOLOGIES,108914.24
GOSS GILROY,105542.00
LUMINA IT,73839.85
LEXISNEXIS CANADA,71305.26
INFO TECH RESEARCH GROUP,66880.56
TRM TECHNOLOGIES,60384.38
BDO CANADA,55935.00
SOFTSIM TECHNOLOGIES,53896.67
INTEGRA NETWORKS,48816.00
GLOBAL UPHOLSTERY,48773.62
ASOKAN BUSINESS INTERIORS,47761.49
OPENTEXT,36411.57
SDL INTERNATIONAL CANADA,24916.50
LEO PISCES SERVICES GROUP,24814.80
LEVERAGE TECHNOLOGY RESOURCES,24789.38
CISTEL TECHNOLOGY,23987.64
BLACKBERRY,22090.98
IDS SYSTEMS CONSULTANTS,22062.57
ECLIPSYS SOLUTIONS,19455.54
TOTEM OFFISOURCE,19225.87
ECOLE DE LANGUES ABCE,14815.50
LAURENTIAN TECHNOLOGIES,14011.21
SHARP ELECTRONICS,11984.83
CANADIAN CORPS OF COMMISSIONAIRES,10735.00
DELL COMPUTER,10485.27
TURTLE ISLAND STAFFING,10285.46
