d_vendor_name,overall_total
MNP,2712610.76
ADRM TECHNOLOGY CONSULTING,2591083.68
COFOMO,1699298.11
THOMAS SCHMIDT,796553.38
NORTHERN MICRO,749907.43
PRA,597699.38
STONEWORKS TECHNOLOGIES,453247.78
GOSS GILROY,353930.13
NISHA TECHONOLOGIES,284870.24
EXCEL HUMAN RESOURCES,234181.21
ELSEVIER,228196.39
VERSACOM,224731.41
NITAM SOLUTIONS,187497.14
ALTIS RECRUITMENT TECHNOLOGY,172457.71
GLOBAL UPHOLSTERY,156351.32
ACCESS 2 NETWORKS,138943.58
QUANTUM MANAGEMENT SERVICES,135725.27
INSTITUTE ON GOVERNANCE,107337.50
OPENFRAME TECHNOLOGIES,99998.77
MALATEST,99846.80
ORACLE CANADA,97101.48
CGI,96373.40
MICROSOFT CANADA,91483.74
ADVANCED BUSINESS INTERIORS,82437.24
CAPELLO SYSTEMS,79100.00
FERENCE COMPANY CONSULTING,79100.00
ORBIS RISK CONSULTING,79026.55
COMPUCOM CANADA,77755.69
QMR,59546.03
CONTRACT COMMUNITY,59101.26
ST JOSEPH PRINT GROUP,42230.24
SAMSON ASSOCIES,41951.25
VMWARE,40892.75
APPTION,40680.00
CISTEL TECHNOLOGY,40228.00
AVENAI,39504.80
PROLOGIC SYSTEMS,35295.99
CACHE COMPUTER CONSULTING,28664.68
UNIVERSITY OF BRITISH COLUMBIA,28024.00
TERAMACH TECHNOLOGIES,21679.21
RAYMOND CHABOT GRANT THORNTON,17211.59
IBM CANADA,15772.69
GRANICUS CANADA HOLDINGS,13871.55
ADVANCED CHIPPEWA TECHNOLOGIES,12428.19
INFO TECH RESEARCH GROUP,12082.05
CISION CANADA,10170.00
LIFEWORKS CANADA,7039.46
HYPERTEC,6961.10
RICOH,6897.05
SOFTCHOICE,5795.51
KORN FERRY CA,4756.12
CANSEL SURVEY EQUIPMENT,1789.15
GARTNER,630.70
