d_vendor_name,d_fiscal_year,total,total_constant_2019_dollars
ACCENTURE,2020-2021,80500.00,76172.13
ADVANCED CHIPPEWA TECHNOLOGIES,2018-2019,13776.75,13940.94
ADVANCED CHIPPEWA TECHNOLOGIES,2019-2020,355994.25,355397.61
ADVANCED CHIPPEWA TECHNOLOGIES,2020-2021,12388.89,11785.04
ADVANCED CHIPPEWA TECHNOLOGIES,2021-2022,6777.78,6396.62
ATLANTIC BUSINESS INTERIORS,2017-2018,52272.60,53607.61
ATLANTIC BUSINESS INTERIORS,2020-2021,11992.20,11292.07
ATLANTIC BUSINESS INTERIORS,2021-2022,126042.12,117731.05
BELL CANADA,2017-2018,643235.25,659903.58
BELL CANADA,2018-2019,643235.25,653238.51
CANADIAN CORPS OF COMMISSIONAIRES,2017-2018,87033.06,89294.49
CANADIAN CORPS OF COMMISSIONAIRES,2018-2019,116579.11,118308.61
CANADIAN CORPS OF COMMISSIONAIRES,2019-2020,49777.52,49357.45
CANADIAN CORPS OF COMMISSIONAIRES,2021-2022,26834.31,12561.87
CANON,2017-2018,12295.06,12611.88
CANON,2018-2019,29227.29,29660.99
CANON,2019-2020,33353.64,33072.17
CANON,2020-2021,29225.81,27781.17
CANON,2021-2022,18854.64,15059.35
CARAHSOFT TECHNOLOGY,2021-2022,7508.05,2874.13
CDW CANADA,2017-2018,172523.31,176911.65
CDW CANADA,2018-2019,158518.88,160208.76
CDW CANADA,2019-2020,145833.28,144751.85
CDW CANADA,2021-2022,121302.00,114380.64
CISION CANADA,2017-2018,24525.36,25182.12
CISION CANADA,2018-2019,27878.10,28262.60
CISION CANADA,2019-2020,38836.83,38465.98
CISION CANADA,2020-2021,42314.76,40227.38
CISION CANADA,2021-2022,42314.76,33101.34
CPCS TRANSCOM,2017-2018,80247.00,82449.55
D2L,2021-2022,7950.29,1452.06
DELL COMPUTER,2019-2020,28244.00,27560.48
DELOITTE,2020-2021,24725.00,23466.84
DONNA CONA,2020-2021,108079.88,102501.51
EPERFORMANCE,2017-2018,7387.76,7561.90
EPERFORMANCE,2018-2019,30792.24,31408.06
