d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,17388.00,17874.46
1_facilities_and_construction,2018-2019,5966.71,6017.60
1_facilities_and_construction,2019-2020,5593.79,5614.14
1_facilities_and_construction,2020-2021,156191.28,149368.85
1_facilities_and_construction,2021-2022,29106.00,27220.41
10_office_management,2018-2019,15029.00,15295.71
2_professional_services,2017-2018,145814.33,149974.74
2_professional_services,2018-2019,362288.28,366247.25
2_professional_services,2019-2020,249741.87,245589.80
2_professional_services,2020-2021,331925.29,316123.18
2_professional_services,2021-2022,526271.34,489029.78
3_information_technology,2017-2018,5723.79,5899.22
3_information_technology,2018-2019,5723.79,5828.41
3_information_technology,2019-2020,5739.47,5693.41
4_medical,2019-2020,490.94,479.24
4_medical,2020-2021,22399.06,21354.69
9_human_capital,2017-2018,22370.78,22987.25
9_human_capital,2018-2019,210776.09,214096.07
9_human_capital,2019-2020,398490.83,394987.85
9_human_capital,2020-2021,314764.35,299628.61
9_human_capital,2021-2022,328811.82,307718.10
