d_vendor_name,overall_total
COSSETTE COMMUNICATIONS,33281615.98
"NATIONS TRANSLATION GROUP",3246530.39
CISTEL TECHNOLOGY,2242692.27
THE MASHA KRUPP TRANSLATION GROUP,2223101.74
SAS INSTITUTE,2021426.05
MICROSOFT CANADA,1512633.75
LOWE MARTIN COMPANY,1307172.39
CDW CANADA,1166950.53
FEAST INTERACTIVE,960483.05
GRAYBRIDGE INTERNATIONAL CONSULTING,828538.82
HYPERTEC,775443.95
4 OFFICE AUTOMATION,766123.62
THOMSON REUTERS,672479.58
EXCEL HUMAN RESOURCES,668534.61
GILMORE REPRODUCTIONS,661539.71
NISHA TECHONOLOGIES,597308.15
ENVIRONICS RESEARCH GROUP,589179.70
KONICA MINOLTA BUSINESS SOLUTIONS,549267.09
MICHAEL WAGER CONSULTING,533639.15
PRINTERS PLUS,451319.51
SOLOTECH,435581.65
SI SYSTEMS,430006.81
EBSCO CANADA,409662.73
EKOS RESEARCH ASSOCIATES,398772.66
MEDIA Q,359185.21
ORANGUTECH,354107.32
SYSTEMSCOPE,346797.00
PRECISIONERP,346285.27
PRICEWATERHOUSE COOPERS,345610.50
MAXSYS STAFFING AND CONSULTING,325050.02
MAPLESOFT CONSULTING,322954.00
ADVANCED CHIPPEWA TECHNOLOGIES,301904.20
ADVANCED BUSINESS INTERIORS,298793.09
ROGERS,293163.32
LEO PISCES SERVICES GROUP,237923.52
RAYMOND CHABOT GRANT THORNTON,204954.81
TELUS CANADA,189697.36
DLS TECHNOLOGY,172381.53
DELOITTE AND TOUCHE,148399.00
ARTEMP PERSONNEL SERVICES,148342.96
ALTIS HUMAN RESOURCES,139613.59
CSDC SYSTEMS,137499.16
NITAM SOLUTIONS,129006.45
PORTAGE PERSONNEL,100570.00
QMR,95726.73
VERITAAQ TECHNOLOGY HOUSE,93287.15
"NATTIQ",88202.16
CALIAN,85930.65
IHS GLOBAL,85273.37
GARTNER,80501.20
OPROMA,77328.16
DELL COMPUTER,72750.19
QUINTET CONSULTING,69975.25
KPMG,65071.00
AVI SPL CANADA,55854.94
BANFIELD SEGUIN,53250.00
TOYOTA CANADA,50700.84
FORD MOTOR COMPANY,39389.54
CISION CANADA,37751.04
FACTIVA,35689.38
ERNST YOUNG,33888.70
S P GLOBAL MARKET INTELLIGENCE,32797.50
PROQUEST,29730.45
FAST FORWARD FRENCH,28600.00
TRM TECHNOLOGIES,25990.00
DONNA CONA,24690.50
RHEA,24069.00
ONX ENTERPRISE SOLUTIONS,23984.25
THE MATHWORKS,23749.35
CANADIAN CORPS OF COMMISSIONAIRES,21625.49
CBCI TELECOM,20415.03
MCCARTHY TETRAULT,19492.50
NOVA NETWORKS,18550.22
STONEWORKS TECHNOLOGIES,18456.06
ADGA GROUP,17161.88
TURTLE ISLAND STAFFING,17158.07
UNIVERSITY OF OTTAWA,16950.00
BDO CANADA,16017.75
IBM CANADA,15340.70
PHASELOCK SYSTEMS INTERNATIONAL,15026.18
THOMAS SCHMIDT,14280.21
CARAHSOFT TECHNOLOGY,13892.39
IBISKA TELECOM,13690.02
SHI CANADA,13407.11
DYNAMIC PERSONNEL CONSULTANTS,11623.63
TOTEM OFFISOURCE,11226.55
LANNICK CONTRACT SOLUTIONS,9642.69
UNIVERSITY OF CALGARY,2918.76
INFO TECH RESEARCH GROUP,1215.99
ADOBE,93.61
