normalized_vendor_name,original_vendor_name
ANIXTER CANADA,Anixter Canada
ANIXTER CANADA,ANIXTER CANADA INC.
ANIXTER CANADA,Anixter  CanadaInc.
ANIXTER CANADA,ANIXTER CANADA INC
ANIXTER CANADA,Anixter Canada Inc.
ANIXTER CANADA,ANIXTER CANADA
ANIXTER CANADA,Anixter Canada Inc
ANIXTER CANADA,anixter canada inc.
ANIXTER CANADA,Anixter Candaa Inc
ANIXTER CANADA,ANTIXTER CANADA INC
ANIXTER CANADA,ANIXTER CANADA LTD
ANIXTER CANADA,ANXITER CANADA INC.
ANIXTER CANADA,ANIZTER CANADA INC.
ANIXTER CANADA,*ANIXTER CANADA
ANIXTER CANADA,anixter canada
ANIXTER CANADA,ANXTER CANADA INC
