d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,27624415.46,28324226.74
1_facilities_and_construction,2018-2019,31761472.09,32210017.84
1_facilities_and_construction,2019-2020,24075448.37,23869020.57
1_facilities_and_construction,2020-2021,17537965.63,16635147.25
1_facilities_and_construction,2021-2022,17649036.86,11741149.56
10_office_management,2017-2018,17282094.42,17713934.07
10_office_management,2018-2019,13030052.84,13225411.99
10_office_management,2019-2020,11422786.53,11305543.27
10_office_management,2020-2021,20408938.23,19393169.80
10_office_management,2021-2022,13197323.36,7959482.71
2_professional_services,2017-2018,47435179.00,48652126.99
2_professional_services,2018-2019,57066528.06,57918723.96
2_professional_services,2019-2020,48338274.63,47863161.25
2_professional_services,2020-2021,72037695.39,68256924.83
2_professional_services,2021-2022,53684249.17,40160495.84
3_information_technology,2017-2018,39170191.78,40163752.10
3_information_technology,2018-2019,44540151.36,45223709.16
3_information_technology,2019-2020,50319747.03,49836723.59
3_information_technology,2020-2021,42679441.59,40499958.80
3_information_technology,2021-2022,62060419.58,47605343.93
4_medical,2017-2018,251052089.99,257539713.45
4_medical,2018-2019,239357650.66,242962631.10
4_medical,2019-2020,242652853.74,240583493.67
4_medical,2020-2021,239218997.92,227372968.77
4_medical,2021-2022,232614228.06,177791366.55
5_transportation_and_logistics,2017-2018,22541286.17,23102704.05
5_transportation_and_logistics,2018-2019,20234452.90,20522209.34
5_transportation_and_logistics,2019-2020,20942866.96,20713624.26
5_transportation_and_logistics,2020-2021,18587603.83,17641581.38
5_transportation_and_logistics,2021-2022,18672973.28,12491317.71
6_industrial_products_and_services,2017-2018,78124191.12,80139889.15
6_industrial_products_and_services,2018-2019,80554062.71,81766461.27
6_industrial_products_and_services,2019-2020,68505673.82,67724466.13
6_industrial_products_and_services,2020-2021,65160682.00,61788546.50
6_industrial_products_and_services,2021-2022,60673718.04,40271636.35
7_travel,2017-2018,2879811.53,2952590.85
7_travel,2018-2019,6629666.13,6720834.03
7_travel,2019-2020,3928987.01,3896936.44
7_travel,2020-2021,4067049.77,3866600.24
7_travel,2021-2022,1474844.18,1012565.17
8_security_and_protection,2017-2018,17859677.25,18318424.22
8_security_and_protection,2018-2019,16796568.79,17051360.41
8_security_and_protection,2019-2020,13863459.98,13738396.98
8_security_and_protection,2020-2021,22326501.39,21252113.94
8_security_and_protection,2021-2022,17102649.81,13222923.43
9_human_capital,2017-2018,12007547.88,12303850.99
9_human_capital,2018-2019,7554684.85,7673335.93
9_human_capital,2019-2020,6844476.46,6786032.39
9_human_capital,2020-2021,4547188.31,4321197.12
9_human_capital,2021-2022,4513905.86,3170747.51
