d_vendor_name,overall_total
MCKESSON CANADA,163409461.65
SALVATION ARMY,87861199.67674707
CANADIAN CORPS OF COMMISSIONAIRES,73037537.0788083
CISTEL TECHNOLOGY,46142622.79550958
BRIDGES OF CANADA,45730176.050645575
ADGA GROUP,35924044.15873972
BARGREEN ELLINGSON,30393963.293343652
MOTOROLA SOLUTIONS CANADA,28536802.44127688
LOGISTIK UNICORP,25376543.25836149
MODIS CANADA,23738748.780891627
GRAHAM CONSTRUCTION,22153769.330000002
COLLIERS PROJECT LEADERS,20077410.96782742
INDIVIOR UK,17681254.49
JOHN HOWARD SOCIETY OF OTTAWA,16470395.480404345
EDMONTON JOHN HOWARD SOCIETY,15986443.43
DONNA CONA,15819744.600161687
FORD MOTOR COMPANY,15681361.786666667
OEI KRUEGER,15120775.84
SOCIETE EMMANUEL GREGOIRE,13964725.933002895
TEKNION,13572126.24
PALADIN TECHNOLOGIES,13343204.313647863
MERCK FROSST,13288641.656537624
BRETON MICHEL MD,13249365.129685672
ST LEONARDS PLACE PEEL,13194646.9686618
PRINCE GEORGE ACTIVATOR,12721992.378486782
JEMTEC,12593181.043741766
MAGAL S3 CANADA,12507283.52
PACIFIC SAFETY PRODUCTS,11870996.637608338
ST LEONARD S COMMUNITY SERVICES,11221756.806063876
MAISON CROSS ROADS DE LA SOCIETE,11149310.499856332
CALIAN,11133149.886926351
DYNACARE,11098885.236020818
ST LEONARD S SOCIETY HAMILTON,10626086.73241162
MURRAYS WINDERMERE GARDENS,10579058.402335765
IBM CANADA,10277670.389500506
THE JOHN HOWARD SOCIETY OF THE LOWER MAINLAND OF BC,10082864.007939767
MAISON PAINCHAUD,9984968.819082819
AIR INUIT,9976803.989835842
WESTCOAST GENESIS SOCIETY,9922573.402491735
STEPHEN HUCKER MEDICINE PROFESSIONAL,9859604.82851037
GLENCAIRN EDUCATIONAL SERVICES,9299910.646164022
JOHN HOWARD SOCIETY OF THE LOWER MAINLAND OF BC THE,9078500.266666668
NORTHFIELD METAL PRODUCTS,8943648.07
TELECOM COMPUTER SERVICES,8922727.523650713
AIM HEALTH GROUP,8861225.031630227
RESIDENCE CARPEDIEM,8465518.303172935
CALGARY JOHN HOWARD SOCIETY,8267657.551415158
CATHOLIC SOCIAL SERVICES,8054773.827917141
DELCO AUTOMATION,7712931.265436774
GENERAL DYNAMICS,7471704.235966382
ARI FINANCIAL SERVICES,7422806.767922969
JOHN HOWARD SOCIETY THOMPSON REGION,7390647.57
VIA TRAVAIL,7387565.591124956
MEEWASINOTA CRF,7370125.720000001
ALBERTA SEVENTH STEP SOCIETY,7338562.876392881
JOHN HOWARD SOCIETY OF TORONTO,7161345.972371963
CRC D ATNQ,7060579.714391551
PHOENIX DRUG ALCOHOL RECOVERY,6905599.926666667
CIRCLE OF EAGLES LODGE SOCIETY,6797436.467302311
DISMAS SOCIETY,6788185.75457274
OKANAGAN HALFWAY HOUSE SOCIETY CRF,6775084.603484935
MAISON JEUN AIDE,6739505.714960462
NEUROSCOPE,6712971.444684706
MAISON CHARLEMAGNE,6609811.295927615
HOUSE OF HOPE,6594733.6201556185
"NATIVE CLAN ORGANIZATION",6458867.701961678
NISHA TECHONOLOGIES,6326820
SERVICES D AIDE EN PREVENTION DE LA CRIMINALITE,6197949.275025102
XEROX,6149256.144093695
MAISON JOINS TOI,6048120.172047026
D OLIVER MEDICINE PROFESSIONAL,6039845.040675087
CASCADE COLLEGE,5942000
SHELTER NOVA SCOTIA,5919390.936888719
JOHN HOWARD SOCIETY OF NEWFOUNDLAND AND LABRADOR THE,5831218.283561023
UNITED CHURCH HALFWAY HOMES,5784893.02108145
DR MANDEEP SAINI,5666058.394160584
R LAMBA FORENSIC PSYCH SERVICE,5666058.394160584
BUREAU NATHALIE,5584929.689295757
IRVING OIL,5479500.44
IMPERIAL OIL,5451578.3
ELIZABETH FRY SOCIETY,5148707.616270791
FONDATION CARREFOUR NOUVEAU MONDE,5056584.31
KINGHAVEN PEARDONVILLE HOUSE SOCIETY,5031670.390000001
SOCIETE ELIZABETH FRY DU QUEBEC,5010444.86242036
ST LEONARDS HOUSE WINDSOR,4880960.657951394
TANKATEK,4768205.2918
BEARDY S OKEMASIS FIRST NATION,4760049.959130732
LARCH HALF WAY HOUSE OF SUDBURY,4736892.874849441
COVERDALE CENTRE FOR WOMEN,4724897.036628683
FLEX KNIT,4703614.465433107
JOHN HOWARD SOCIETY OF RED DEER,4676177.726730536
SPARX SMART PODS,4453450.638610325
HITRAC 1974,4362971.01
HOLLAND COLLEGE,4339230.142937955
JOHN HOWARD SOCIETY SAINT JOHN BRANCH,4314882.689327705
LESAGE DAVID DR,4259996.877245735
SIEMENS,4219807.293514801
STONEHENGE THERAPEUTIC COMMUNITY,4193714.469013705
HOULE ELECTRIC,4154942.384665676
GREG VAN WYK PROFESSIONAL,4137020.3706329926
