d_vendor_name,overall_total
HOLMAN FENWICK WILLAN,144098850
PMG TECHNOLOGIES,140663069.27018633
XEROX,24630671.924549155
VECTOR AEROSPACE,23041351.12
PRO TEC FIRE SERVICES OF CANADA,20963023.398989912
CANADIAN CORPS OF COMMISSIONAIRES,16176523.016944353
MINDWIRE SYSTEMS,14997252.301198134
TEKSYSTEMS CANADA,13978940.07184921
NISHA TECHONOLOGIES,12874189.151506849
MARINE RECYCLING,12007448.4
ADRM TECHNOLOGY CONSULTING,11909496.426235363
CANADIAN MARITIME ENGINEERING,10509163.350000001
CORADIX TECHNOLOGY CONSULTING,9980661.68240504
SI SYSTEMS,9545487.268310338
QUORUM,9443755.084522229
COFOMO,8620963.29038214
TPG TECHNOLOGY CONSULTANTS,8574287.760877155
APS AVIATION,8563147.278339064
BOMBARDIER,8337614.72
NORTHERN MICRO,8223530.975068493
AVMAX AVIATION SERVICES,7893801.040000001
MICROSOFT CANADA,7239544.989616614
ORACLE CANADA,7054955.946691296
JASCO APPLIED SCIENCES CANADA,6993466.120040531
BELL TEXTRON,6765113.81
WASKAGANISH BAND COUNCIL,6394692.702676249
CPCS TRANSCOM,6236783.672473808
FUJITSU,6213849.5194005445
VERITAAQ TECHNOLOGY HOUSE,5336919.527088537
AEROPRO,5242180.775325214
ADGA GROUP,5090117.48408354
AERO SUPPLIES,5089035.81
MID CANADA MOD CENTER,5011355.71
ALTIS HUMAN RESOURCES,4676971.084203314
"NATTIQ",4456759.699550319
PORT METRO VANCOUVER,4437291.813035357
DELOITTE AND TOUCHE,4283739.456658012
ERNST YOUNG,4281978.823882726
IBISKA TELECOM,4206569.138033506
ALPINE AEROTECH,4056506.34
OPSIS GESTION D`INFRASTRUCTURE,3881008.040816585
175 303 CANADA,3715271.5362358694
HEDDLE MARINE SERVICES,3684390.42
ARCTIC UAV,3616000
MANPOWER SERVICES CANADA,3544608.1779030203
WORKDYNAMICS TECHNOLOGIES,3492213.368309859
CHANTIER DAVIE CANADA,3436209.636828194
HYPERTEC,3387851.08
IMPERIAL OIL,3360972.8925840245
DILLON CONSULTING,3324057.715768458
SYSTEMATIX SOLUTIONS,3245236.1958279815
WEMINDJI BAND COUNCIL,3059831
ANDIAN TECHNOLOGIES,3024584.4657142856
ELBIT SYSTEMS,2987820.820027064
GARTNER,2965349.6065638545
DART AEROSPACE,2940545.3
EASTMAIN BAND COUNCIL,2855007.510246456
LENGKEEK VESSEL ENGINEERING,2825955.8056220096
SYSTEMSCOPE,2805348.962362502
HELITRADES,2797094.93
FIELD AVIATION COMPANY,2766446.0300000003
S I NET,2756590.293862668
ZONE TECHNOLOGIE ELCTRONIQUE,2729413.18
UNIVERSITY OF ALASKA FAIRBANKS,2703124.21
ANDREW MAZEIKIS ANDREW LEE,2614672.528043776
EQUASION BUSINESS TECHNOLOGIES CONSULTING AND WATERSHED ITS IN CJV,2590886.334717153
LIM GEOMATICS,2582570.93
CAMP SYSTEMS INTERNATIONAL,2582344.828153425
TENCO,2536707.23
LES ENTREPRISES FERVEL,2459728.8766687224
STANDARD AERO,2428989.7800000003
175303 CANADA,2333727.83963039
CREE NATION OF WEMINDJI,2301158.699215585
KPMG,2298950.677613782
PROMAXIS,2256175.42
VANCOUVER FRASER PORT AUTHORITY VFPA,2216988.2024432807
LIONBRIDGE,2190853.2592393095
MITSUBISHI MOTOR SALES OF CANADA,2121943.43
SAMSON ASSOCIES CPA CONSULTING,2114010.7842794857
PRECISIONIT IDS SYSTEMS CONSULTANTS AND PRECISIONERP INCORPORATED IN JOINT VENTURE,2080397.4705223008
DBC MARINE SAFETY SYSTEMS,2017346.76
BELL CANADA,1990662.44
DOMINIS ENGINEERING,1971779.96
HOPE AERO PROPELLER COMPONENTS,1927088.0099999998
GEOSYNTEC CONSULTANTS INTERNATIONAL,1838425.5514275418
ADVANCED BUSINESS INTERIORS,1806329.4439285714
STANTEC,1804558.9005084746
ELLIOTT AVIATION OF THE QUAD CITIES,1789606.16
MAXCRAFT AVIONICS,1623116.198
CALIAN,1604258.2387297736
EQUASION BUSINESS TECHNOLOGIES,1601684.618875403
WARTSILA,1594931.5699999998
PRICEWATERHOUSE COOPERS,1559839.832996454
SATCOM DIRECT,1554191.8741885964
GENERAL MOTORS,1543014.0601953126
SMITHERS RAPRA,1530405.6500000001
MAKWA RESOURCING,1510915.5517188434
CANADA WEST AVIONICS,1479060.8499999999
DLS TECHNOLOGY,1466809.1125255704
MORPHO CANADA,1464408.0444444444
