d_vendor_name,d_fiscal_year,total
7792395 CANADA O A LRO STAFFING,2020-2021,11184.726627218934
9149481 CANADA,2020-2021,148676.77631578947
ALTIS HUMAN RESOURCES,2020-2021,96038.7
ASAP REPORTING SERVICES,2020-2021,266000
BELL CANADA,2020-2021,11656.630000000001
CANON,2020-2021,3161.288
COMPUGEN,2020-2021,132399.75999999998
COUTTS COMMUNICATES,2019-2020,21600
COUTTS COMMUNICATES,2020-2021,23052
DELL COMPUTER,2020-2021,161356.2
DKC ASSOCIATES,2019-2020,14243.65
EBSCO CANADA,2019-2020,4967.947029972752
EBSCO CANADA,2020-2021,16309.32228509574
ECOLE DE LANGUE ABCE,2019-2020,10933.999999999998
ERGOCENTRIC SEATING SYSTEMS,2020-2021,23815.879999999997
GORDON GROUP,2019-2020,70500
INDUSTRIAL PROCESS SUPPORT SERVICES IPSS,2020-2021,76810.54
INTEGRAL DX ENGINEERING,2020-2021,12695.55
LEARN2LANG,2020-2021,76540.5
LUMINA IT,2019-2020,1259.2592592592594
LUMINA IT,2020-2021,15740.74074074074
MELTWATER NEWS CANADA,2020-2021,161138
MIKOR METAL PRODUCTS,2019-2020,31270
NEXT TECHNOLOGY SYSTEMS,2020-2021,111050.23
NISHA TECHONOLOGIES,2020-2021,103836.30808510639
NORTHERN MICRO,2020-2021,102089.85
PRIMA INFORMATION SOLUTIONS,2020-2021,16440.82
PROCUREMENT ALLIANCE OF CANADA,2020-2021,38306.44426229508
PRODUCTION CASE COMPANY,2020-2021,22641.809999999998
PUBLIC SERVICES AND PROCUREMENT CANADA,2019-2020,39267.16390977444
PUBLIC SERVICES AND PROCUREMENT CANADA,2020-2021,34289.63609022557
RHEA,2020-2021,30400
ROYAL MOVING STORAGE,2019-2020,2524.5231607629426
ROYAL MOVING STORAGE,2020-2021,8375.476839237057
SHARED SERVICES CANADA,2019-2020,10275.951219512195
SHARED SERVICES CANADA,2020-2021,17609.024390243903
SOFTCHOICE,2020-2021,14983.8
STONEWORKS TECHNOLOGIES,2020-2021,191397.43000000002
TEKNION,2019-2020,13771.33
TEKNION,2020-2021,24959.1
TEKNION C O URBAN WORKPLACE,2019-2020,15224.07
THOMSON REUTERS CANADA,2020-2021,10599.554794520549
TOP BOX CONSULTING GROUP,2020-2021,24040.75
YVON GAUTHIER INFO TRAINING,2019-2020,35100
