d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2020-2021,79466.31,75807.37
1_facilities_and_construction,2021-2022,67849.95,62537.05
2_professional_services,2017-2018,1281544.60,1321158.53
2_professional_services,2018-2019,1281544.60,1306103.03
2_professional_services,2019-2020,812141.60,804131.17
2_professional_services,2020-2021,1019363.05,970465.39
2_professional_services,2021-2022,1094095.80,1015726.22
2_professional_services,2022-2023,989983.05,885840.98
3_information_technology,2019-2020,0.00,0.00
3_information_technology,2020-2021,0.00,0.00
