d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
0_other,2017-2018,53788.62,55343.88
0_other,2018-2019,67103.74,68087.35
0_other,2021-2022,23694.41,21419.37
0_other,2022-2023,35229.91,31217.00
1_facilities_and_construction,2018-2019,151379.38,154082.27
1_facilities_and_construction,2019-2020,54029.30,54153.52
2_professional_services,2019-2020,14043.30,13722.76
4_medical,2017-2018,66881.68,68791.72
4_medical,2018-2019,93918.38,95056.89
4_medical,2019-2020,70339.24,68875.88
4_medical,2020-2021,137085.70,129720.85
4_medical,2021-2022,2589521.33,2398810.98
4_medical,2022-2023,2139027.66,1895429.76
6_industrial_products_and_services,2017-2018,20942.48,21540.57
6_industrial_products_and_services,2018-2019,24164.62,24483.11
6_industrial_products_and_services,2019-2020,122008.88,119937.90
6_industrial_products_and_services,2020-2021,348594.36,332346.11
6_industrial_products_and_services,2021-2022,492517.32,455136.35
6_industrial_products_and_services,2022-2023,236778.80,211335.60
9_human_capital,2017-2018,20074.84,20648.15
