d_vendor_name,d_fiscal_year,total
2KEYS,2019-2020,102434.5
4 OFFICE AUTOMATION,2018-2019,8845.379048278497
4 OFFICE AUTOMATION,2019-2020,29780.012617659628
4 OFFICE AUTOMATION,2020-2021,31817.09755240303
ADGA GROUP,2020-2021,28708.723886718748
ADVANCED BUSINESS INTERIORS,2019-2020,141318.13
ADVANCED CHIPPEWA TECHNOLOGIES,2019-2020,18974.880464480873
ADVANCED CHIPPEWA TECHNOLOGIES,2020-2021,164767.43331634105
ALTIS HUMAN RESOURCES,2020-2021,60201.50445677492
APPLIED ELECTONICS,2020-2021,284727.88
BMC SOFTWARE CANADA,2020-2021,199.0814713896458
BP M GOVERNMENT IM IT CONSULTING,2019-2020,16187.25
CANADIAN CORPS OF COMMISSIONAIRES,2019-2020,1609866.31
CANADIAN CORPS OF COMMISSIONAIRES,2020-2021,2002134.8800000001
CANON,2019-2020,40778.23026694045
CANON,2020-2021,91766.71879480199
CBCI TELECOM,2020-2021,181452.56
CDW CANADA,2019-2020,600214.9435519126
CDW CANADA,2020-2021,553451.0564480874
CISTEL TECHNOLOGY,2018-2019,14767.188765432098
CISTEL TECHNOLOGY,2019-2020,88603.13259259259
CISTEL TECHNOLOGY,2020-2021,141238.5186419753
CLOSEREACH,2020-2021,288426.43776824034
CONOSCENTI TECHNOLOGIES,2017-2018,166405.57437255996
CONOSCENTI TECHNOLOGIES,2018-2019,166405.57437255996
CONOSCENTI TECHNOLOGIES,2019-2020,166861.48005577247
CONOSCENTI TECHNOLOGIES,2020-2021,284155.2558205238
CONVERGINT TECHNOLOGIES,2020-2021,25708.64
CORADIX TECHNOLOGY CONSULTING,2019-2020,103818.75
CSDC SYSTEMS,2019-2020,17498.51094890511
CSDC SYSTEMS,2020-2021,23225.296350364963
D DOYLE INSTALLATIONS,2019-2020,81454.67
DECISIVE TECHNOLOGIES,2019-2020,219948.23
DELOITTE AND TOUCHE,2019-2020,24860
DELOITTE AND TOUCHE,2020-2021,419470.71622511646
ECOLE DE LANGUES LA CITE,2019-2020,32000
ECOLE DE LANGUES LA CITE,2020-2021,25290
EXCEL HUMAN RESOURCES,2019-2020,198790.96
EXCEL HUMAN RESOURCES,2020-2021,57705.40276923077
FACTIVA,2019-2020,32015.16
FACTIVA,2020-2021,35216.68
GARTNER,2019-2020,5704.30871536524
GARTNER,2020-2021,142838.2058873745
GENESIS INTEGRATION,2020-2021,63350.18
GLOBAL UPHOLSTERY,2019-2020,290622.8
GRAND TOY,2019-2020,12705.640000000001
GRAND TOY,2020-2021,12690.76
GRAYBRIDGE INTERNATIONAL CONSULTING,2020-2021,14988.75
HYPERTEC,2019-2020,134511.7
HYPERTEC,2020-2021,416645.12
IFATHOM,2018-2019,170927.4593467686
IFATHOM,2019-2020,284823.5674079222
IFATHOM,2020-2021,321925.9866226546
INFO TECH RESEARCH GROUP,2019-2020,34352
INFO TECH RESEARCH GROUP,2020-2021,10823.232876712329
INTEGRA NETWORKS,2020-2021,337011.37
INTERACTIVE AUDIO VISUAL,2019-2020,11492.1
INTERNATIONAL REPORTING,2019-2020,477986.68
INTERNATIONAL REPORTING,2020-2021,1072395.022745098
IRON MOUNTAIN,2019-2020,244891.03
IRON MOUNTAIN,2020-2021,265806.67000000004
KONICA MINOLTA BUSINESS SOLUTIONS,2020-2021,9677.045310597981
LEXISNEXIS CANADA,2020-2021,14472
LUMINA IT,2019-2020,44896.61595854923
LUMINA IT,2020-2021,40473.30404145078
MAKWA RESOURCING,2020-2021,102293.24999999999
MAPLESOFT CONSULTING,2017-2018,174797.82414947017
MAPLESOFT CONSULTING,2018-2019,281548.9547727764
MAPLESOFT CONSULTING,2019-2020,522355.52038738993
MAPLESOFT CONSULTING,2020-2021,647974.6954365988
MDOS CONSULTING,2020-2021,102830
MICROSOFT CANADA,2019-2020,277569.7366132186
MICROSOFT CANADA,2020-2021,276811.3493547126
MORNEAU SHEPELL,2020-2021,430.5176950998185
NEWFOUND RECRUITING,2018-2019,84677.63232989691
NEWFOUND RECRUITING,2019-2020,227882.45171134023
NEWFOUND RECRUITING,2020-2021,238360.97710061536
NISHA TECHONOLOGIES,2019-2020,1758717.97
NITAM SOLUTIONS,2019-2020,406493.77
NITAM SOLUTIONS,2020-2021,24916.5
NUIX NORTH AMERICA,2019-2020,81.99716621253405
NUIX NORTH AMERICA,2020-2021,14964.482833787464
ORANGUTECH,2018-2019,190010.00810979848
ORANGUTECH,2019-2020,432024.7388485939
ORANGUTECH,2020-2021,802689.4686404685
PALADIN GROUP,2019-2020,20824.829999999998
PANASONIC,2020-2021,74578.31
PITNEY BOWES,2019-2020,6373.82989051095
PITNEY BOWES,2020-2021,6663.6810707873065
PRA,2019-2020,17771.972891566264
PRA,2020-2021,36648.4186746988
PRICEWATERHOUSE COOPERS,2019-2020,49963.009999999995
PRINTERS PLUS,2019-2020,1861.295337591241
PRINTERS PLUS,2020-2021,20837.569662408758
PROSCI CANADA,2019-2020,123904.5
PURESPIRIT SOLUTIONS,2020-2021,299278.75
QMR,2019-2020,89324.68333630291
QMR,2020-2021,138198.7226869201
QUINTET CONSULTING,2019-2020,4755.196577629382
QUINTET CONSULTING,2020-2021,34032.28923205342
SDL INTERNATIONAL CANADA,2020-2021,19017.9
SHI CANADA,2019-2020,14140.49
SHI CANADA,2020-2021,20151.34616438356
SI SYSTEMS,2018-2019,77543.4424742268
SI SYSTEMS,2019-2020,310107.50783505157
SI SYSTEMS,2020-2021,216432.43426091003
SIERRA SYSTEMS GROUP,2020-2021,251549.95599369085
SOFTCHOICE,2019-2020,23430.239999999998
SOFTCHOICE,2020-2021,12292.949999999997
STONEWORKS TECHNOLOGIES,2019-2020,68222.51
SYSTEMSCOPE,2019-2020,225786.67939244662
SYSTEMSCOPE,2020-2021,97093.07060755337
TAG HR,2020-2021,66429.04175706646
TECSIS,2020-2021,86614.5
TEKNION,2019-2020,423644.4100443459
TEKNION,2020-2021,32902.4299556541
TEKSYSTEMS CANADA,2018-2019,324445.7347180361
TEKSYSTEMS CANADA,2019-2020,527520.210197471
TEKSYSTEMS CANADA,2020-2021,526078.8981477511
TENAQUIP,2020-2021,21326.440000000002
THE AIM GROUP,2019-2020,101700
THE KTL GROUP,2019-2020,105655
THE KTL GROUP,2020-2021,38420
THE RIGHT DOOR CONSULTING,2020-2021,39548.59
TURTLE ISLAND STAFFING,2019-2020,12645.579999999998
VERITAAQ TECHNOLOGY HOUSE,2017-2018,382601.6476475279
VERITAAQ TECHNOLOGY HOUSE,2018-2019,413606.8638899522
VERITAAQ TECHNOLOGY HOUSE,2019-2020,473145.03942743223
VERITAAQ TECHNOLOGY HOUSE,2020-2021,98310.00000000001
WESCO DISTRIBUTION CANADA,2020-2021,11954.740000000002
XEROX,2017-2018,44941.855273624715
XEROX,2018-2019,48037.49790277775
XEROX,2019-2020,81388.58773120007
XEROX,2020-2021,149870.82340504037
ZERNAM ENTERPRISE,2018-2019,67923.39134020619
ZERNAM ENTERPRISE,2019-2020,182793.83257731958
ZERNAM ENTERPRISE,2020-2021,182294.39587628868
