d_vendor_name,overall_total
CANADIAN CORPS OF COMMISSIONAIRES,12853375.65
CGI,10391119.32
CARSWELL,9505067.12
THOMSON REUTERS,5786988.40
COFOMO,5636666.35
ALTIS HUMAN RESOURCES,4918960.08
TOSHIBA CANADA,3731561.08
CDW CANADA,3215616.73
IRON MOUNTAIN,3176192.17
LEXISNEXIS CANADA,3053932.92
CANADIAN DEVELOPMENT CONSULTANTS,2995521.32
NISHA TECHONOLOGIES,2581299.12
ORANGUTECH,2232991.02
MICROSOFT CANADA,1887237.00
MODIS CANADA,1812653.28
ZERNAM ENTERPRISE,1420213.46
4 OFFICE AUTOMATION,1409882.49
IBISKA TELECOM,1270148.02
THE AIM GROUP,1201076.62
SOFTCHOICE,1192762.18
"NAVPOINT CONSULTING GROUP",1087146.64
SI SYSTEMS,1018171.79
GARTNER,1002599.83
CBCI TELECOM,963295.19
ST JOSEPH PRINT GROUP,947755.35
OPROMA,876366.44
PRA,871567.88
ADVANCED BUSINESS INTERIORS,805362.70
TEKSYSTEMS CANADA,801311.54
"NATTIQ",792463.68
GOSS GILROY,759178.08
NUIX NORTH AMERICA,745726.94
EXCEL HUMAN RESOURCES,738330.73
HYPERTEC,717703.13
ADOBE,689932.45
PRECISIONERP,666885.09
RAYMOND CHABOT GRANT THORNTON,646725.89
SHARP ELECTRONICS,635799.47
TIREE,570965.80
IPSS,569574.28
BAYSHORE HEALTHCARE,554706.61
"NAUT MAWT TRIBAL COUNCIL",543510.05
TEKNION,543278.52
ADVANCED CHIPPEWA TECHNOLOGIES,518700.50
XEROX,451164.37
CACHE COMPUTER CONSULTING,382173.56
EKOS RESEARCH ASSOCIATES,373349.08
COLLIERS PROJECT LEADERS,317038.98
QUINTET CONSULTING,311654.55
INTERNATIONAL REPORTING,295915.43
INFO TECH RESEARCH GROUP,292167.65
HORIZANT,279560.87
SRA STAFFING SOLUTIONS,276867.79
PROSCI CANADA,256826.40
MDOS CONSULTING,256757.72
AVI SPL CANADA,233619.34
CANON,230730.50
WORKDYNAMICS TECHNOLOGIES,218083.42
LANNICK CONTRACT SOLUTIONS,216931.75
ECOLE DE LANGUES LA CITE,211880.85
EPERFORMANCE,209366.40
GILMORE REPRODUCTIONS,208130.13
SOFTSIM TECHNOLOGIES,206085.29
CSDC SYSTEMS,200822.77
BROOKFIELD GLOBAL INTEGRATED SOLUTIONS,197847.07
ECOLE DE LANGUES ABCE,195577.69
SYSTEMSCOPE,190970.00
IBM CANADA,189794.38
CARAHSOFT TECHNOLOGY,188450.30
OPENFRAME TECHNOLOGIES,179405.58
TOTEM OFFISOURCE,155511.96
TRM TECHNOLOGIES,150711.11
CISTEL TECHNOLOGY,137482.96
PRINTERS PLUS,132638.48
TURTLE ISLAND STAFFING,127981.41
GLOBAL UPHOLSTERY,120395.88
WOLTERS KLUWER,109159.08
INLAND AUDIO VISUAL,108967.89
GC STRATEGIES,105784.95
NITAM SOLUTIONS,104564.17
QMR,97971.00
ASOKAN BUSINESS INTERIORS,87174.63
MNP,85021.20
EBSCO CANADA,84772.57
CALIAN,84350.55
DONNA CONA,81955.06
SAS INSTITUTE,81039.08
PURESPIRIT SOLUTIONS,80038.67
MICHAEL WAGER CONSULTING,79608.99
CNW GROUP,69189.90
SOLOTECH,69007.06
PANASONIC,64926.24
CANSEL SURVEY EQUIPMENT,64444.33
TOYOTA CANADA,55243.41
CORADIX TECHNOLOGY CONSULTING,52771.00
LEO PISCES SERVICES GROUP,49720.00
FAST FORWARD FRENCH,45373.75
MITSUBISHI MOTOR SALES,44933.89
IFATHOM,39832.50
UNIVERSITY OF WESTERN ONTARIO,39550.00
GRAND TOY,39409.80
PLEIAD CANADA,39321.46
ERNST YOUNG,38985.00
CHUBB EDWARDS,35922.98
BELL CANADA,35335.49
PROTAK CONSULTING GROUP,31073.17
UNIVERSITY OF NEW BRUNSWICK,29900.00
VMWARE,28289.77
TELUS CANADA,26252.68
MINDWIRE SYSTEMS,24999.51
STIFF SENTENCES,24916.50
FAST TRACK STAFFING,24860.00
CONEXSYS,24549.77
PITNEY BOWES,24502.94
DYNAMIC PERSONNEL CONSULTANTS,24120.19
UNIVERSITY OF TORONTO,24024.00
EBERHARD VON HUENE ASSOCIATES,23399.95
GRAYBRIDGE INTERNATIONAL CONSULTING,22877.98
LANSDOWNE TECHNOLOGIES,22826.00
BDO CANADA,22035.00
DELL COMPUTER,21888.26
SIMPLEX GRINNELL,21675.38
NOVA NETWORKS,15705.64
CANADA POST,14375.00
QUANTUM MANAGEMENT SERVICES,13137.76
G4S SECURITY SERVICES,12927.20
OPTIV CANADA FEDERAL,10746.30
EMCON SERVICES,10735.00
D4IS SOLUTIONS,8706.78
STONEWORKS TECHNOLOGIES,8071.11
LOWE MARTIN COMPANY,3254.20
FMC PROFESSIONALS,0.00
