d_vendor_name,overall_total
CANADIAN CORPS OF COMMISSIONAIRES,16290875.98
CGI,10764805.53
CARSWELL,9505067.12
THOMSON REUTERS,8990778.50
COFOMO,6564377.34
ALTIS HUMAN RESOURCES,6542122.61
LEXISNEXIS CANADA,4492514.13
CDW CANADA,4198002.70
IRON MOUNTAIN,4085739.44
NORTHERN MICRO,3760260.74
TOSHIBA CANADA,3731561.08
RICOH,3420017.16
CANADIAN DEVELOPMENT CONSULTANTS,3303913.93
ORANGUTECH,2886491.17
MICROSOFT CANADA,2753232.71
BELL DISTRIBUTION,2594391.84
NISHA TECHONOLOGIES,2581299.12
MODIS CANADA,2158100.03
4 OFFICE AUTOMATION,1690157.64
NUIX NORTH AMERICA,1659575.01
THE AIM GROUP,1493432.46
SAMSON ASSOCIES,1432287.54
IBISKA TELECOM,1429859.69
ZERNAM ENTERPRISE,1420213.46
TEKSYSTEMS CANADA,1411914.28
SI SYSTEMS,1372962.33
SOFTCHOICE,1348718.10
GARTNER,1235180.62
PRA,1107230.46
"NAVPOINT CONSULTING GROUP",1087146.64
AMS IMAGING,1043208.86
EXCEL HUMAN RESOURCES,1029857.91
OPROMA,1029600.46
"NATTIQ",1024511.43
ST JOSEPH PRINT GROUP,1017952.19
CBCI TELECOM,990854.91
SHARP ELECTRONICS,965467.56
GOSS GILROY,930046.10
RAYMOND CHABOT GRANT THORNTON,883681.64
PRECISIONIT,869522.38
HYPERTEC,856167.07
ADVANCED BUSINESS INTERIORS,843261.16
IPSS,804500.76
CACHE COMPUTER CONSULTING,725338.90
ADVANCED CHIPPEWA TECHNOLOGIES,712777.37
ADOBE,689932.45
BAYSHORE HEALTHCARE,666167.41
XEROX,594493.80
TIREE,570965.80
"NAUT MAWT TRIBAL COUNCIL",543510.05
TEKNION,543278.52
EKOS RESEARCH ASSOCIATES,461138.29
PUROLATOR,450580.00
MICHAEL WAGER CONSULTING,417484.35
AVI SPL,410339.79
ORBIS RISK CONSULTING,409777.27
QUINTET CONSULTING,401842.15
FERENCE COMPANY CONSULTING,398183.30
HORIZANT,365814.19
SOFTSIM TECHNOLOGIES,348549.55
INFO TECH RESEARCH GROUP,335966.45
COLLIERS PROJECT LEADERS,317038.98
SRA STAFFING SOLUTIONS,303970.02
CANON,300939.35
INTERNATIONAL REPORTING,295915.43
KNOWLEDGE CIRCLE,280502.88
TOTEM OFFISOURCE,269583.78
PROSCI CANADA,256826.40
MDOS CONSULTING,256757.72
IBM CANADA,253649.23
CARAHSOFT TECHNOLOGY,240136.67
WORKDYNAMICS TECHNOLOGIES,228434.77
GILMORE REPRODUCTIONS,227718.78
LANNICK CONTRACT SOLUTIONS,216931.75
ECOLE DE LANGUES LA CITE,211880.85
EPERFORMANCE,209366.40
ECOLE DE LANGUES ABCE,201308.82
CSDC SYSTEMS,200822.77
BROOKFIELD GLOBAL INTEGRATED SOLUTIONS,197847.07
SYSTEMSCOPE,190970.00
PRINTERS PLUS,184190.61
OPENFRAME TECHNOLOGIES,179405.58
TURTLE ISLAND STAFFING,179381.57
ASOKAN BUSINESS INTERIORS,175471.07
TRM TECHNOLOGIES,150711.11
GLOBAL UPHOLSTERY,143092.50
WOLTERS KLUWER,142087.89
PURESPIRIT SOLUTIONS,141754.57
CISTEL TECHNOLOGY,137482.96
CALIAN,135183.12
NITAM SOLUTIONS,126694.16
HDP GROUP,118620.82
INLAND AUDIO VISUAL,108967.89
TOYOTA,106509.25
GC STRATEGIES,105784.95
UNIVERSITE SAINTE ANNE,103994.25
CISION CANADA,103089.90
CALYTERA SOFTWARE,101376.78
QMR,97971.00
RHEA,96558.50
EBSCO CANADA,95871.43
CANSEL SURVEY EQUIPMENT,94291.20
LEAN AGILITY,93044.09
MNP,85021.20
DONNA CONA,81955.06
SAS INSTITUTE,81039.08
CONVERGINT TECHNOLOGIES,79299.31
DELL COMPUTER,74339.48
SOLOTECH,69007.06
PANASONIC,64926.24
BDO CANADA,62404.15
