d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2019-2020,30623.00,30664.99
1_facilities_and_construction,2020-2021,11300.00,10902.62
10_office_management,2020-2021,366628.50,358221.83
2_professional_services,2017-2018,1136507.50,1159263.56
2_professional_services,2018-2019,1813405.14,1839006.79
2_professional_services,2019-2020,1696783.74,1693126.75
2_professional_services,2020-2021,1088138.20,1065524.88
2_professional_services,2021-2022,878855.29,701047.53
9_human_capital,2017-2018,232133.99,236408.92
9_human_capital,2018-2019,116697.63,117935.66
