d_vendor_name,overall_total
KENN BOREK AIR,21058944.86
GREAT SLAVE HELICOPTERS,14008744.60
MACDONALD DETTWILER AND ASSOCIATES,9277764.46
UNIVERSAL HELICOPTERS,7004010.86
FSC,6913925.93
"NANOMETRICS",6007683.46
MICHAEL WAGER CONSULTING,5742035.09
MAPLESOFT CONSULTING,5293079.09
D4IS SOLUTIONS,4879727.56
FIRST AIR,4069855.62
EPERFORMANCE,3563557.82
AMERESCO CANADA,2695529.65
OPENFRAME TECHNOLOGIES,2659381.47
CANADIAN HELICOPTERS,2643287.81
LEO PISCES SERVICES GROUP,2519170.48
CANADIAN NORTH,2265603.48
DASCO EQUIPMENT,2223719.76
ANSYS CANADA,2099076.15
MESSA COMPUTING,2091302.32
APPTION,2085692.37
MAVERIN,1804646.87
CACHE COMPUTER CONSULTING,1705626.20
SAMSON AND ASSOCIATES,1705121.53
TOURE CLEANING SERVICES,1622272.73
GARTNER,1527999.28
ADVANCED BUSINESS INTERIORS,1474711.58
PROCOM CONSULTANTS,1437751.28
TRANSPOLAR TECHNOLOGY,1388946.26
EBSCO CANADA,1272712.95
SALESFORCE CANADA,1240496.70
UNIVERSITY OF BRITISH COLUMBIA,1080352.81
HOSKIN SCIENTIFIC,1051152.40
DYNABOOK CANADA,1030525.19
GENERAL MOTORS,953206.01
J L RICHARDS ASSOCIATES,936511.67
COLLIERS PROJECT LEADERS,842586.94
PROMAXIS,830250.93
RADIATION SOLUTIONS,771337.10
UNIVERSITY OF CALGARY,716410.36
THE MATHWORKS,698073.66
ONX ENTERPRISE SOLUTIONS,669698.61
CBCI TELECOM,668451.07
UNIVERSITY OF WATERLOO,655657.38
UNIVERSITY OF NEW BRUNSWICK,600312.42
GC STRATEGIES,595318.28
AIR TINDI,584022.80
AVJET HOLDING,556954.47
DALHOUSIE UNIVERSITY,555981.13
UNIVERSITY OF OTTAWA,529813.61
JOHN WILEY SONS,498200.23
PETROVALUE PRODUCTS,489593.93
ENVIRONICS RESEARCH GROUP,488887.64
TESTFORCE SYSTEMS,477851.51
IFATHOM,454806.47
CGI,448663.94
LIKE 10,431208.00
MEDIA Q,429546.75
R E GILMORE INVESTMENTS,424280.79
UNIVERSITY OF WESTERN ONTARIO,416433.39
UNIVERSITY OF TORONTO,414369.78
FCA CANADA,404439.82
JOSEPH ELIE,389949.30
PURESPIRIT SOLUTIONS,386960.93
DALIAN ENTERPRISES,378730.81
SYSTEMSCOPE,369635.79
UNIVERSITY OF GUELPH,352061.85
MUSTANG HELICOPTERS,341138.01
CARAHSOFT TECHNOLOGY,332292.20
CAMPBELL SCIENTIFIC CANADA,330449.10
INFO TECH RESEARCH GROUP,328800.71
NOVA NETWORKS,328414.49
MNP,328130.00
CANSEL SURVEY EQUIPMENT,323650.35
HORIZANT,322733.21
PHASELOCK SYSTEMS INTERNATIONAL,322656.92
PROQUEST,293946.35
IHS GLOBAL,293358.51
ORACLE CANADA,290578.31
HITACHI DATA SYSTEMS,277069.48
VAISALA CANADA,267541.54
SAS INSTITUTE,261877.50
INTEGRA NETWORKS,244531.05
TELECOM COMPUTER SERVICES,237356.64
HARNOIS ENERGIES,231666.83
HATCH,223255.19
ITEX,220717.78
ACOSYS CONSULTING SERVICES,220022.73
BECKMAN COULTER CANADA,209211.05
TENAQUIP,191926.16
CNW GROUP,172339.24
ASOKAN BUSINESS INTERIORS,168472.63
STONEWORKS TECHNOLOGIES,165029.70
C CORE,146487.56
GAMBLE TECHNOLOGIES,142978.97
EKOS RESEARCH ASSOCIATES,138098.20
PRECISIONIT,137125.50
ORANGUTECH,132280.34
WATERS,126869.32
ZERNAM ENTERPRISE,119814.68
DST CONSULTING ENGINEERS,113753.85
KUBOTA CANADA,113004.35
SHI CANADA,111626.35
TROY LIFE FIRE SAFETY,106245.01
TECSIS,102434.50
CSDC SYSTEMS,101620.68
BANFIELD SEGUIN,100570.00
THE HALIFAX GROUP,99762.62
HUBSPOKE,99666.00
AB SCIEX,96262.41
UNIVERSITY OF SASKATCHEWAN,93409.60
UNISOURCE,91603.97
NITAM SOLUTIONS,81047.32
BMT FLEET TECHNOLOGY,77405.00
ECLIPSYS SOLUTIONS,65266.84
GLOBAL KNOWLEDGE,62299.38
MARTEC,62150.00
CHARRON HUMAN RESOURCES,61811.00
GATESTONE,58921.86
HAWORTH,58604.47
FLIGHT FUELS,57877.63
SYSTEMS FOR RESEARCH,56330.50
QINETIQ,56026.05
FACTIVA,55842.48
ACART COMMUNICATIONS,54003.90
INTERACTIVE AUDIO VISUAL,52936.89
GILMORE REPRODUCTIONS,52168.74
GLOBAL UPHOLSTERY,51980.14
ABCO MAINTENANCE SYSTEMS,47819.15
RHEA,45084.00
ENTRUST,45031.90
EAGLE PROFESSIONAL RESOURCES,44239.50
SOFTSIM TECHNOLOGIES,44205.60
DWP SOLUTIONS,41450.71
MORIYAMA TESHIMA ARCHITECTS,41222.40
KUDLIK CONSTRUCTION,41113.80
BRANDT TRACTOR,40839.76
49 SOLUTIONS,39945.50
FAST TRACK STAFFING,39747.75
PROTAK CONSULTING GROUP,39747.75
GHD,39550.00
NORTHWESTEL,39518.01
UNIVERSITY OF REGINA,39249.17
ESBE SCIENTIFIC INDUSTRIES,38025.69
AON REED STENHOUSE,37971.00
PACWILL ENVIRONMENTAL,37960.64
EMPOWERED NETWORKS,37763.54
POLARIS INDUSTRIES,36794.61
FEDERAL EXPRESS CANADA,34823.50
GLOBAL TOTAL OFFICE,34248.08
WEATHERHAVEN CANADA,34122.29
ACCENTURE,32205.00
MARINE CONTRACTORS,29783.45
MCKINSEY AND COMPANY,24860.00
BRUKER,24851.52
ABB,24687.11
VALCOM CONSULTING,24401.56
CLICK NETWORKS,24076.06
MORPHO CANADA,23541.29
EASTPOINT ENGINEERING,23301.96
PEPCO,23230.00
ZODIAC HURRICANE TECHNOLOGIES,22781.72
WASTE MANAGEMENT OF CANADA,22613.27
GLASSHOUSE SYSTEMS,22555.75
PANASONIC,22277.39
HEWLETT PACKARD,22213.49
KONICA MINOLTA BUSINESS SOLUTIONS,22010.57
GETINGE CANADA,21320.08
PURELOGIC,19957.22
INTERGRAPH CANADA,19913.09
TOTEM OFFISOURCE,19758.03
WASTE CONNECTIONS OF CANADA,19631.43
CANADIAN RED CROSS,19258.21
CONCEPT CONTROLS,18354.59
HERITAGE RESTORATION,16627.95
4 OFFICE AUTOMATION,15782.71
ASBEX,15398.51
DECISIVE TECHNOLOGIES,15142.00
ASSOCIATED ENGINEERING,12704.40
DNR CONSULTING GROUP,12688.80
PAL AEROSPACE,11661.24
STERIS CANADA,11569.34
PALADIN GROUP,10919.45
