d_vendor_name,overall_total
KENN BOREK AIR,17429219.797490533
CANADIAN CORPS OF COMMISSIONAIRES,15182927.936574122
GREAT SLAVE HELICOPTERS,12173617.202589732
EXCEL HUMAN RESOURCES,11841222.453977903
TEKSYSTEMS CANADA,11034550.893812519
MACDONALD DETTWILER AND ASSOCIATES,7869258.356800986
UNIVERSAL HELICOPTERS,7004010.856769667
FSC,6913925.925925925
VERITAAQ TECHNOLOGY HOUSE,5545563.753756307
NISHA TECHONOLOGIES,5532434.27172034
ATCO,5057005.124282811
"NANOMETRICS",5034793.218082192
ESRI,4790270.179569833
RGB MEDIA,4689494.36
MAPLESOFT CONSULTING,4633619.632144275
DELOITTE AND TOUCHE,4312839.366103679
CORADIX TECHNOLOGY CONSULTING,4022600
CISTEL TECHNOLOGY,3358143.95026757
FIRST AIR,3351475.1385441194
EPERFORMANCE,3159745.5163001744
CALIAN,3140019.8598248176
STRATOS,3020588.433982838
MICHAEL WAGER CONSULTING,2946138.189444433
ELSEVIER B V,2701082.238514681
ALTIS HUMAN RESOURCES,2661699.9856048017
OPENFRAME TECHNOLOGIES,2659381.4733932274
TUNDRA TECHNICAL SOLUTIONS,2406800
MICROSOFT CANADA,2265193.0767323473
TERAMACH TECHNOLOGIES,2186425.46
CDW CANADA,2181806.97
AMERESCO CANADA,2158208.991969337
CANADIAN NORTH,2140590.65
CANADIAN HELICOPTERS,2095428.2918617385
WSP,2071032.5098528345
DASCO EQUIPMENT,2005742.32
MESSA COMPUTING,1940294.7669075192
ELSEVIER,1887454.564835165
LEO PISCES SERVICES GROUP,1813756.9919452844
AGILENT,1778156.430861836
ISOMASS SCIENTIFIC,1761169.56
ANSYS CANADA,1752829.5940421326
RAYMOND CHABOT GRANT THORNTON,1734633.3646691737
NEWFOUND RECRUITING,1634188.18
CANON,1551587.4621073944
QMR,1520128.8763070514
ADVANCED BUSINESS INTERIORS,1474711.579359606
PROCOM CONSULTANTS,1437751.2751000342
HYPERTEC,1403029.02
TRANSPOLAR TECHNOLOGY,1388946.261471113
MAVERIN,1340349.0546540027
IRON MOUNTAIN,1330932.386356467
SI SYSTEMS,1240540.6742792316
D4IS SOLUTIONS,1212647.4737396883
APPTION,1206185.0278746595
TOURE CLEANING SERVICES,1170970.8359470144
STANTEC,1115180.375212766
EBSCO CANADA,1103023.1133276478
AMAZON,1062089.1228846153
THERMO FISHER SCIENTIFIC,1017185.0451555202
UNIVERSITE LAVAL,993725.8300000001
CACHE COMPUTER CONSULTING,985993.1270748562
BELL CANADA,886593.58
HOSKIN SCIENTIFIC,849756.22
TAG HR,848403.8420821637
GARTNER,841017.9240842485
GENERAL MOTORS,837943.4609223533
KPMG,833328.7761724137
UNIVERSITY OF BRITISH COLUMBIA,815148.0844680851
THERMOFISHER SCIENTIFIC,812022.8477833235
IBISKA TELECOM,806397.3576916059
SRA STAFFING SOLUTIONS,768248.87
DONNA CONA,758661.5731926122
RADIATION SOLUTIONS,735683.34
SALESFORCE CANADA,729209.6711111111
PROMAXIS,727403.608880734
MODIS CANADA,725523.1154521963
GOSS GILROY,716888.42
UNIVERSITY OF ALBERTA,713883.8863067662
COLLIERS PROJECT LEADERS,688446.0693856656
HONEYWELL,672357.5997488641
ONX ENTERPRISE SOLUTIONS,669698.61
CBCI TELECOM,668451.07
J L RICHARDS ASSOCIATES,657330.593076923
BDO CANADA,639548.5441194968
FORD MOTOR COMPANY,617989.3831512606
THE MATHWORKS,586155.6441693002
BOUTHILLETTE PARIZEAU,581842.5667436013
PRINTERS PLUS,571508.5898689283
SIMPLEX GRINNELL,566093.302919708
UNIVERSITY OF NEW BRUNSWICK,560850.0718487395
CARLETON UNIVERSITY,558237.3053047404
AVJET HOLDING,556954.4700000001
ARTEMP PERSONNEL SERVICES,539453.3494330748
PORTAGE PERSONNEL,536017.1352209945
UNIVERSITY OF WATERLOO,517481.5089269781
PRICEWATERHOUSE COOPERS,510564.23932230426
UNIVERSITY OF CALGARY,507725.86
MTS ALLSTREAM,497910.0259597089
FELIX TECHNOLOGY,493211.3480216802
S P GLOBAL MARKET INTELLIGENCE,470089.38333333336
SHARP ELECTRONICS,459952.0712153293
GC STRATEGIES,447565.39138163376
SIERRA SYSTEMS GROUP,443425.85340206185
LIKE 10,431208
TESTFORCE SYSTEMS,422891.69
THE AIM GROUP,420648.14999999997
DELL COMPUTER,412878.66000000003
MDOS CONSULTING,406800
MINDWIRE SYSTEMS,406800
FCA CANADA,404439.82
AIR TINDI,403443.8
VWR INTERNATIONAL,403265.4091501471
DALHOUSIE UNIVERSITY,401190.52999999997
ST JOSEPH PRINT GROUP,400510.0358817428
TEKNION,398072.75
UNIVERSITY OF OTTAWA,393311.19241946307
JOSEPH ELIE,389949.3
PURESPIRIT SOLUTIONS,386960.93
DALIAN ENTERPRISES,378730.81
MEDIA Q,374788.4931506849
DYNABOOK CANADA,374518.38
DYNAMIC PERSONNEL CONSULTANTS,372643.6960944206
SYSTEMSCOPE,369635.79000000004
THYSSENKRUPP ELEVATOR,365300.3338533503
ADGA GROUP,363973
COSSETTE COMMUNICATIONS,363422.64999999997
LUMINA IT,361054.47
ALS CANADA,348297.7871524103
SOFTCHOICE,347514.0858630137
DEW ENGINEERING,339661.6386517009
MAXSYS STAFFING AND CONSULTING,333426.8323709468
CAMPBELL SCIENTIFIC CANADA,330449.10223918577
APPLIED ELECTONICS,324434.58
AVI SPL CANADA,323781.2417407878
PHASELOCK SYSTEMS INTERNATIONAL,322656.92
FAST FORWARD FRENCH,322150.4345334999
ENVIRONICS RESEARCH GROUP,317907.65028653294
ARCADIS CANADA,310983.06
MUSTANG HELICOPTERS,310007.61
GENOME QUEBEC,301836.38
NOVA NETWORKS,300480.89
QUEEN S UNIVERSITY,298871.2140983607
IHS GLOBAL,293358.51162797405
ARI FINANCIAL SERVICES,291285.1429677819
CANADIAN STANDARDS ASSOCIATION,280423.06
UNIVERSITY OF TORONTO,273219.78085106384
UNIVERSITY OF WESTERN ONTARIO,272525.0513099189
IFATHOM,269946.3791870824
UNIVERSITY OF GUELPH,267320
ADVANCED CHIPPEWA TECHNOLOGIES,256870.94172413793
OPENTEXT,249306.5294454454
INTEGRA NETWORKS,244531.05
IIC TECHNOLOGIES,241136.9514148078
MNP,241120
R E GILMORE INVESTMENTS,240251.50402985074
HITACHI DATA SYSTEMS,238398.37000000002
M D CHARLTON,237853.1608664058
TELECOM COMPUTER SERVICES,237356.63999999998
CARAHSOFT TECHNOLOGY,234608.00542954862
WOOD CANADA,229095.86
SAS INSTITUTE,219808.06169863013
INFO TECH RESEARCH GROUP,214140.27397260274
ITEX,211796.72999999998
AIR LIQUIDE CANADA,208877.21254597837
GENESIS INTEGRATION,200613.94
R R INTERNATIONAL TRANSLATION,194240.41999999998
PROQUEST,194003.8925479452
"NATTIQ",188345.8897255575
MORRISON HERSHFIELD,186161.59
CANSEL SURVEY EQUIPMENT,182544.35
SLR CONSULTING CANADA,177530.92
PRA,170743
ERNST YOUNG,170336.75
TOSHIBA CANADA,165475.79
VAISALA CANADA,165141.39756035578
STONEWORKS TECHNOLOGIES,165029.70000000004
CGI,164754.8924637681
GOLDER ASSOCIATES,164163.37510436433
THE RIGHT DOOR CONSULTING,161696.35294117648
HORIZANT,161511.59383561643
IBM CANADA,154223.8620967742
BUREAU VERITAS CANADA,151904.11
TENAQUIP,150454.51405063292
PETROVALUE PRODUCTS,150144.96
RANDSTAD,149061.80000000002
ECOLE DE LANGUES LA CITE,146799.87188555347
C CORE,146487.56
HATCH,143458.86000000002
MCELHANNEY ASSOCIATES,137417.64
PRECISIONERP,137125.5
CNW GROUP,136476.7831749393
WATERS,126869.32
ZERNAM ENTERPRISE,119814.68316831683
ORANGUTECH,118948.27415584415
KWC ARCHITECTS,117565.2
XEROX,117303.80492270642
GRAYBRIDGE INTERNATIONAL CONSULTING,112808.87
SHELL CANADA PRODUCTS,107851.25
TROY LIFE FIRE SAFETY,106245.01000000001
LIFE TECHNOLOGIES,104214.51
COFOMO,103520.09
IPSS,103395
SIMEX DEFENCE,102265.98999999999
CSDC SYSTEMS,101620.682
GAMBLE TECHNOLOGIES,101035.19
THE HALIFAX GROUP,99762.62000000001
GFL ENVIRONMENTAL,98950.88368390812
WOLTERS KLUWER,98868.23301310044
AB SCIEX,96262.40956164383
UNIVERSITY OF SASKATCHEWAN,93409.6
BANFIELD SEGUIN,86156.85
KONE,85097.30113314786
CPCS TRANSCOM,85046.6309002132
CANADIAN DEVELOPMENT CONSULTANTS,85009.57214285714
MILLBROOK TACTICAL,84849.68161082474
AECOM,83093.14698074943
PITNEY BOWES,81277.58602739726
QUANTUM MANAGEMENT SERVICES,80204.66096551724
GRAND TOY,78535.3
BMT FLEET TECHNOLOGY,77405
I4C INFORMATION TECHNOLOGY,74573.22
H H CONSTRUCTION,72802.88
ENGLOBE,68974.84000000001
FMC PROFESSIONALS,67948.31
WORKDYNAMICS TECHNOLOGIES,67233.01479452055
GLOBAL KNOWLEDGE,62299.38367609254
MARTEC,62150
CHARRON HUMAN RESOURCES,61811
DST CONSULTING ENGINEERS,61461.46303526449
KUBOTA CANADA,61044.78999999999
TURTLE ISLAND STAFFING,59839.29489130435
GATESTONE,58921.86
NITAM SOLUTIONS,57787.02
ACART COMMUNICATIONS,54003.89882121808
GILMORE REPRODUCTIONS,52168.740000000005
GLOBAL UPHOLSTERY,51980.14
FACTIVA,51404.598776470586
MISHKUMI TECHNOLOGIES,51316.090000000004
SHI CANADA,50912.369999999995
ALLIANCE EVENTS,49833
ECLIPSYS SOLUTIONS,48010.53
LANSDOWNE TECHNOLOGIES,47996.75
ABCO MAINTENANCE SYSTEMS,47819.14690295359
ALPINE HELICOPTERS,47285.85
ENTRUST,45031.9
QIAGEN,44410.17
EAGLE PROFESSIONAL RESOURCES,44239.5
A HUNDRED ANSWERS,43412.404406779664
EKOS RESEARCH ASSOCIATES,42976.61825726141
DWP SOLUTIONS,41450.71286549707
MORIYAMA TESHIMA ARCHITECTS,41222.4
KUDLIK CONSTRUCTION,41113.799999999996
BRANDT TRACTOR,40839.76
FAST TRACK STAFFING,39747.75
PROTAK CONSULTING GROUP,39747.75
NORTHWESTEL,39518.01
GATEWAY MECHANICAL SERVICES,39343.5
CANADA POST,38665.21
AON REED STENHOUSE,37971
PACWILL ENVIRONMENTAL,37960.64
DILLON CONSULTING,37290
POLARIS INDUSTRIES,36794.61
HAWORTH,34259.4
WEATHERHAVEN CANADA,34122.29
ECOLE DE LANGUES ABCE,33822
PODOLINSKY EQUIPMENT,33022.25
TOROMONT,32135.168842975207
MARINE CONTRACTORS,29783.45
CHUBB EDWARDS,29267.859999999997
IMP GROUP,28250
STIFF SENTENCES,28250
HEMMERA ENVIROCHEM,24937.5
INTERNATIONAL SAFETY RESEARCH,24916.5
WAJAX,24740.56
ABB,24687.109999999997
VALCOM CONSULTING,24401.56
UNIVERSITY OF REGINA,24249.17
CLICK NETWORKS,24076.06
TIREE,23729.999999999996
MUSTANG SURVIVAL,23399.829999999998
GLASSHOUSE SYSTEMS,22555.75
HEWLETT PACKARD,22213.489999999998
MORPHO CANADA,20197.62
PURELOGIC,19957.22
INTERGRAPH CANADA,19913.089999999997
ESBE SCIENTIFIC INDUSTRIES,19776.3
WASTE CONNECTIONS OF CANADA,19631.43
EMPOWERED NETWORKS,19557.86
KONICA MINOLTA BUSINESS SOLUTIONS,19347.219729643453
RISK SCIENCES INTERNATIONAL,19323
CANADIAN RED CROSS,19258.213333333333
ENSEIGNES PATTISON SIGN GROUP,18043.280000000002
SIEMENS,17742.86875802502
LAVAL LAB,17366.47
SOFTSIM TECHNOLOGIES,16916.1
BOMBARDIER,16894.131962616822
HERITAGE RESTORATION,16627.95
4 OFFICE AUTOMATION,15782.710000000001
ASBEX,15398.510000000002
DECISIVE TECHNOLOGIES,15142
WASTE MANAGEMENT OF CANADA,15096.052179836512
BLUMETRIC ENVIRONMENTAL,15059.52
GLOBAL TOTAL OFFICE,14954.6
ST JOHN AMBULANCE,14594.65
"NATIONS TRANSLATION GROUP",14039.41
TETRA TECH,13737.060000000001
ASSOCIATED ENGINEERING,12704.404754098363
DNR CONSULTING GROUP,12688.8
PEPCO ATLANTIC,11730
ACKLANDS GRAINGER,11681.230000000001
PAL AEROSPACE,11661.240000000002
GETINGE CANADA,11654.06
PEPCO,11500
TOTEM OFFISOURCE,11321.69
FEDERAL EXPRESS CANADA,11300
PANASONIC,11273.11
ASOKAN BUSINESS INTERIORS,11131.630000000001
PALADIN TECHNOLOGIES,10919.449999999999
THE MASHA KRUPP TRANSLATION GROUP,10328.2
UNISOURCE,3615.946184210526
MCW CUSTOM ENERGY SOLUTIONS,1
MAXXAM ANALYTICS,0.7332968236582694
CONTRACT COMMUNITY,0
KEYSTONE ENVIRONMENTAL,0
SNC LAVALIN,0
