d_vendor_name,overall_total
CANADIAN CORPS OF COMMISSIONAIRES,17234045.87657412
KENN BOREK AIR,17036724.547490533
EXCEL HUMAN RESOURCES,14087314.937388623
TEKSYSTEMS CANADA,11995557.825436462
NORTHERN MICRO,9402938.799036145
MACDONALD DETTWILER AND ASSOCIATES,7869258.356800986
UNIVERSAL HELICOPTERS,7004010.856769667
FSC,6913925.925925925
VERITAAQ TECHNOLOGY HOUSE,6489271.656107888
GREAT SLAVE HELICOPTERS 2018,6452978.972167051
NISHA TECHONOLOGIES,6075590.531720339
GREAT SLAVE HELICOPTERS,5720638.230422681
MAPLESOFT CONSULTING,5454011.553644274
ATCO,5321292.894282811
"NANOMETRICS",5034793.218082192
MICHAEL WAGER CONSULTING,4996589.676894663
ESRI,4815243.179569833
RGB MEDIA,4463494.36
DELOITTE AND TOUCHE,4312839.366103679
CISTEL TECHNOLOGY,4155949.052970672
CORADIX TECHNOLOGY CONSULTING,4022600
GEO DATA SOLUTIONS GDS,3992029.960656146
GEOTAB,3573730.4400000004
CALIAN,3241041.8598248176
FIRST AIR,3188849.827584193
EPERFORMANCE,3176520.792
REDMANGO MEDIA,3119673.426120925
ALTIS HUMAN RESOURCES,3076340.5083154086
STRATOS,3020588.433982838
TRANSPOLAR TECHNOLOGY,2711046.2614711127
ELSEVIER B V,2701082.238514681
OPENFRAME TECHNOLOGIES,2659381.4733932274
RUGGED GEOMATICS,2636028.14
ICF CONSULTING CANADA,2540142.3223619293
TUNDRA TECHNICAL SOLUTIONS,2406800
"NAVIGANT CONSULTING",2396463.564375
MICROSOFT CANADA,2265193.0767323473
SUMMIT HELICOPTERS,2244346.15
NEWFOUND RECRUITING,2210488.19
TERAMACH TECHNOLOGIES,2186425.46
CDW CANADA,2181806.97
AMERESCO CANADA,2158208.991969337
CANADIAN NORTH,2140590.65
RAYMOND CHABOT GRANT THORNTON,2115276.2916599577
WSP,2109169.0098528345
CANADIAN HELICOPTERS,2095428.2918617385
LEO PISCES SERVICES GROUP,2053324.2974662897
BRITISH COLUMBIA INSTITUTE OF TECHNOLOGY,2034000
MESSA COMPUTING,2033801.765613619
NORTAK SOFTWARE,2033455.4873133139
DASCO EQUIPMENT,2005742.32
WOOD MACKENZIE,1997460.84
2484726 ONTARIO,1977500
WILEY BLACKWELL COMMERCE PLACE,1959662.2720255477
COMPUSULT,1957738.753169491
SHAPIRO COHEN,1943817.29635
CGG CANADA SERVICES,1924151.3
ELSEVIER,1887454.564835165
AGILENT,1872611.3502607432
FLEETCARMA,1840495.41
ASPEN TECHNOLOGY,1826122.3481351782
OPEN GEOSPATIAL CONSORTIUM,1819534.4332164633
EON GEOSCIENCES,1770876.0899999999
ISOMASS SCIENTIFIC,1761169.56
ANSYS CANADA,1752829.5940421326
D4IS SOLUTIONS,1715497.4737396883
CANON,1678665.964433569
INSTITUT NATIONAL DE LA RECHERCHE,1668676.1135401528
SANDER GEOPHYSICS,1548534.39
QMR,1520128.8763070514
LES INVESTISSEMENTS NOLINOR,1473783.83
ADVANCED BUSINESS INTERIORS,1463219.829359606
PROCOM CONSULTANTS,1437751.2751000342
HUDSON BAY HELICOPTERS,1415868.488001364
BLAIR FRANKLIN CAPITAL PARTNERS,1409084.2130538132
POSTERITY GROUP CONSULTING,1407142.691834344
SAGE ON EARTH CONSULTING,1403923.778422392
HYPERTEC,1403029.02
KIRBY EADES GALE BAKER,1398589.7
APPTION,1390461.75659852
LM INFORMATION DELIVERY,1389900.01
NUNAVUT SEALINK SUPPLY,1340464.81
MAVERIN,1340349.0546540027
ACCELERATING SUSTAINABILITY EVENTS,1336983.1
EFFIGIS GEO SOLUTIONS,1282686.9583568075
KINGSTON PROCESS METALLURGY,1261280.767892809
JEOL CANADA,1251181.4585770306
TUDJAAT OP,1246542.98
SI SYSTEMS,1240540.6742792316
TOURE CLEANING SERVICES,1170301.0760235193
SAMSON AND ASSOCIATES,1168218.8885306667
STANTEC,1115180.375212766
SERVICE SYSTEMS FOR RESEARCH,1109874.412242735
EBSCO CANADA,1103023.1133276478
EASTERN RESEARCH GROUP,1079587.6861567232
DONNA CONA,1069863.573192612
AMAZON WEB SERVICES,1062089.1228846153
KPMG,1060210.1761724139
SAEXPLORATION CANADA,1039371.7399999999
RDH BUILDING SCIENCE,1009968.4420649785
