d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,80912890.29,83392808.72
1_facilities_and_construction,2018-2019,80912890.29,82391895.24
1_facilities_and_construction,2019-2020,81134569.45,80483456.33
1_facilities_and_construction,2020-2021,80912890.29,77140283.49
1_facilities_and_construction,2021-2022,80912890.29,75715130.50
10_office_management,2017-2018,166455.10,171568.11
11_defence,2017-2018,774924.72,798675.57
11_defence,2018-2019,774924.72,789089.55
11_defence,2019-2020,777047.80,770811.91
11_defence,2020-2021,774924.72,738793.44
11_defence,2021-2022,774924.72,725144.36
2_professional_services,2018-2019,3128.34,3155.02
2_professional_services,2019-2020,95414.43,94648.72
2_professional_services,2020-2021,71691.17,68464.27
5_transportation_and_logistics,2017-2018,271098.14,279303.88
5_transportation_and_logistics,2018-2019,824188.21,839065.31
5_transportation_and_logistics,2019-2020,3019509.15,2996202.83
5_transportation_and_logistics,2020-2021,246381.02,232321.98
5_transportation_and_logistics,2021-2022,53322.69,49431.60
9_human_capital,2019-2020,18553.50,18111.54
