d_vendor_name,overall_total
THE AIM GROUP,5533591.841057601
ITEX,961058.3040313969
ALTIS HUMAN RESOURCES,624710.9099999999
MICROSOFT CANADA,540051.7949432929
NISHA TECHONOLOGIES,534156.9700000001
CBCI TELECOM,414659.4359717044
ADVANCED CHIPPEWA TECHNOLOGIES,290846.301890411
FMC PROFESSIONALS,250040.61000000002
GARTNER,234123.6
EXCEL HUMAN RESOURCES,202301.76
ADVANCED BUSINESS INTERIORS,168813.81
THE VCAN GROUP,147972.83
LIONBRIDGE,139891.8
THE RIGHT DOOR CONSULTING,101138.44712525667
TEKNION,98048.19
SHARP ELECTRONICS,92936.13578097596
SOFTCHOICE,83497.77860273972
BELL CANADA,79810.59
CDW CANADA,67615.09406451613
IPSS,66958.996286701207
GOSS GILROY,66812.81
DELOITTE AND TOUCHE,64719.63
ASOKAN BUSINESS INTERIORS,64360.520000000004
CONEXSYS,63886.28
AVI SPL CANADA,62458.3
OPTIV CANADA FEDERAL,58232.77711395063
DELL COMPUTER,57610.55016806723
RAYMOND CHABOT GRANT THORNTON,53324.69726519337
STIFF SENTENCES,49720
LEXISNEXIS CANADA,45426.62
LANGUAGE RESEARCH DEVELOPMENT GROUP,40000
RISK SCIENCES INTERNATIONAL,39816
KPMG,39416.659999999996
ST JOSEPH PRINT GROUP,35662.18
LOWE MARTIN COMPANY,34492.5
TELECOM COMPUTER SERVICES,25923.961369863013
ETICO,24995.57
MNP,24995.57
ACART COMMUNICATIONS,24577.500000000004
TOTEM OFFISOURCE,22397.129999999997
ELSEVIER,18352.309999999998
TRM TECHNOLOGIES,17673.2
INTEGRA NETWORKS,17651.64
STANTEC,14989.449999999999
MAKWA RESOURCING,11187
MEGALEXIS COMMUNICATIONS,8464.25641025641
