d_vendor_name,overall_total
THE AIM GROUP,7790720.41
ITEX,992826.27
MICROSOFT CANADA,734028.80
ALTIS HUMAN RESOURCES,674822.16
NISHA TECHONOLOGIES,627691.43
CBCI TELECOM,428027.69
ADVANCED CHIPPEWA TECHNOLOGIES,352962.83
GARTNER,319515.53
FMC PROFESSIONALS,289808.62
ADVANCED BUSINESS INTERIORS,202879.93
EXCEL HUMAN RESOURCES,202301.76
SAMSON AND ASSOCIATES,168584.36
RAYMOND CHABOT GRANT THORNTON,149194.43
THE VCAN GROUP,147972.83
LIONBRIDGE,139891.80
DELL COMPUTER,138469.05
SHARP ELECTRONICS,128542.39
LANGUAGE RESEARCH DEVELOPMENT GROUP,120000.00
OPTIV CANADA FEDERAL,114236.96
SOFTCHOICE,108739.14
THE RIGHT DOOR CONSULTING,107966.25
TEKNION,98048.19
NORTHERN MICRO,92992.12
LRO STAFFING,79937.33
BELL CANADA,79810.59
IPSS,79282.27
ACTION PERSONNEL OF OTTAWA HULL,78593.15
RISK SCIENCES INTERNATIONAL,77106.00
CDW CANADA,72213.22
GOSS GILROY,66812.81
DELOITTE,64719.63
ASOKAN BUSINESS INTERIORS,64360.52
LEXISNEXIS CANADA,63990.48
CONEXSYS,63886.28
LOWE MARTIN COMPANY,62742.50
AVI SPL CANADA,62458.30
NITAM SOLUTIONS,56001.75
STIFF SENTENCES,49720.00
TOTEM OFFISOURCE,47016.43
TELECOM COMPUTER SERVICES,45615.65
INTEGRA NETWORKS,40465.82
KPMG,39416.66
MEGALEXIS COMMUNICATIONS,39091.50
ST JOSEPH PRINT GROUP,35662.18
MNP,24995.57
ACART COMMUNICATIONS,24577.50
HYPERTEC,24374.70
BLACKBERRY,19300.84
ELSEVIER,18352.31
TURTLE ISLAND STAFFING,17860.50
TRM TECHNOLOGIES,17673.20
GRAYBRIDGE INTERNATIONAL CONSULTING,17283.03
STANTEC,14989.45
QMR,12995.00
MAKWA RESOURCING,11187.00
