d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,108929.51,112242.58
1_facilities_and_construction,2018-2019,61693.47,62827.12
1_facilities_and_construction,2019-2020,69688.55,69222.70
1_facilities_and_construction,2020-2021,73530.72,70065.81
1_facilities_and_construction,2021-2022,137773.99,127780.85
1_facilities_and_construction,2022-2023,157947.58,141342.31
10_office_management,2017-2018,13765.25,14161.81
10_office_management,2018-2019,10184.05,10455.93
2_professional_services,2017-2018,18202.04,18721.86
4_medical,2017-2018,47876.43,49243.71
4_medical,2019-2020,62853.13,61782.96
4_medical,2020-2021,36623026.69,34905519.67
4_medical,2021-2022,58052158.05,54112099.73
4_medical,2022-2023,16576.61,14669.39
6_industrial_products_and_services,2017-2018,120771.51,124277.47
6_industrial_products_and_services,2018-2019,320492.70,326051.64
6_industrial_products_and_services,2019-2020,162331.26,161234.89
6_industrial_products_and_services,2020-2021,353401.75,335907.42
6_industrial_products_and_services,2021-2022,552551.12,508614.58
6_industrial_products_and_services,2022-2023,300299.19,268792.60
