d_vendor_name,overall_total
SI SYSTEMS,3680423.04
MODIS CANADA,3128924.64
ADRM TECHNOLOGY CONSULTING,2306867.35
SYSTEMSCOPE,1636844.73
SAS INSTITUTE,1265986.29
GARTNER,1118416.64
MAPLESOFT CONSULTING,712763.20
NORTHERN MICRO,686880.77
RANDSTAD,668464.65
EXCEL HUMAN RESOURCES,589147.43
MAXSYS STAFFING AND CONSULTING,577656.00
SOFTSIM TECHNOLOGIES,576412.20
SAMSON ASSOCIES,552799.81
TRM TECHNOLOGIES,532246.18
FREEBALANCE,485125.21
DONNA CONA,472379.66
AVI SPL CANADA,459629.48
WORKDYNAMICS TECHNOLOGIES,414817.20
ORACLE CANADA,406691.26
SRA STAFFING SOLUTIONS,328897.80
CDW CANADA,284828.37
APPLIED ELECTONICS,280283.56
N12 CONSULTING,254088.22
IBM CANADA,206385.86
MICROSOFT CANADA,161554.08
SOFTCHOICE,151459.99
ALTIS HUMAN RESOURCES,136645.26
FAST TRACK STAFFING,120966.62
QMR,117393.18
COMPUGEN,110073.45
ARTEMP PERSONNEL SERVICES,103008.60
PRICEWATERHOUSE COOPERS,102949.82
PLEIAD CANADA,101319.41
EBSCO CANADA,98680.60
PROSCI CANADA,88835.43
GOSS GILROY,82928.62
PORTAGE PERSONNEL,59833.37
CHARRON HUMAN RESOURCES,55965.00
ECOLE DE LANGUES ABCE,44572.50
GLOBAL KNOWLEDGE,44015.16
QUANTUM MANAGEMENT SERVICES,40724.14
THE AIM GROUP,39776.00
DELOITTE,25616.14
DELCO AUTOMATION,24860.00
DELL COMPUTER,24659.35
STIFF SENTENCES,24577.50
TOTEM OFFISOURCE,23990.68
"NATTIQ",22995.00
MINDWIRE SYSTEMS,21739.00
TURTLE ISLAND STAFFING,17974.31
CARAHSOFT TECHNOLOGY,17329.29
D4IS SOLUTIONS,16223.46
ITEX,11773.44
CANADIAN CORPS OF COMMISSIONAIRES,10892.07
LANGUAGE RESEARCH DEVELOPMENT GROUP,8767.08
