d_vendor_name,overall_total
J M LEDRESSAY ASSOCIATES,5891237.056986348
MTC LAW,5012176.732986349
CANADIAN CORPS OF COMMISSIONAIRES,3789209.13
NISHA TECHONOLOGIES,1632166.54
MAKWA RESOURCING,1531583.0396694215
IRON MOUNTAIN,1390099.1140069086
LEXISNEXIS CANADA,991509.3585389951
BELL CANADA,962931.48
EXCEL HUMAN RESOURCES,868883.2027835051
LEO PISCES SERVICES GROUP,759953.9065419177
ALTIS HUMAN RESOURCES,743975.9025906736
CARSWELL,603345.73
XEROX,581680.662369092
TEKSYSTEMS CANADA,424951.7049052179
GARTNER,392855.9154609929
LIKE 10,366482.81
ADVANCED CHIPPEWA TECHNOLOGIES,358312.6
SIERRA SYSTEMS GROUP,315637.25
GLOBAL UPHOLSTERY,310304.75999999995
IFATHOM,264420
CBCI TELECOM,232397.46
SYSTEMSCOPE,202270
TUNDRA TECHNICAL SOLUTIONS,196959.00000000003
CGI,191196
TEKNION,178427.33
TOTEM OFFISOURCE,126937.93999999999
RAYMOND CHABOT GRANT THORNTON,125175.75
PRINTERS PLUS,123803.93999999999
ADVANCED BUSINESS INTERIORS,91953.59
CDW CANADA,71816.48071428572
SOFTCHOICE,70580.1525190342
"NATTIQ",66300
CARAHSOFT TECHNOLOGY,66009.23255474452
WORKDYNAMICS TECHNOLOGIES,56658.46
ORANGUTECH,56345.189999999995
INTEGRA NETWORKS,33854.259999999995
AVI SPL CANADA,27824.560000000005
SKILLSOFT CANADA,27683.882876712327
QUINTET CONSULTING,26577.5
HYPERTEC,25413.700000000004
CACHE COMPUTER CONSULTING,24860
QUANTUM MANAGEMENT SERVICES,24588.1
NITAM SOLUTIONS,24508.57
CSDC SYSTEMS,24210.89
MINDWIRE SYSTEMS,23855.529999999995
ENSEIGNES PATTISON SIGN GROUP,23641.65
D DOYLE INSTALLATIONS,23481.4
KONICA MINOLTA BUSINESS SOLUTIONS,20564.53767491927
BROOKFIELD ASSET MANAGEMENT,20012.3
EBERHARD VON HUENE ASSOCIATES,17911.629999999997
PANASONIC,17619.18
CNW GROUP,16950
SIMPLEX GRINNELL,14387.794941860464
HEWLETT PACKARD,12037.558370817334
IBM CANADA,11103.32
GLOBAL KNOWLEDGE,11029.59298245614
ERNST YOUNG,10092.03
LANGUAGE RESEARCH DEVELOPMENT GROUP,6429.2995641646485
