d_vendor_name,overall_total
BUREAU VERITAS,38873658.71
SILLIKER,24886031.59
QM ENVIRONMENTAL,16068366.99
ACCENTURE,13871595.09
ORACLE CANADA,11049158.03
CARO ANALYTICAL SERVICES,10661611.54
CANADIAN CORPS OF COMMISSIONAIRES,9409164.21
NORTHERN MICRO,8520188.62
NISHA TECHONOLOGIES,8151528.25
TRAINOR MECHANICAL CONTRACTORS,7361196.07
WORKPLACE HEALTH AND COST SOLUTIONS,7252124.37
BLACK MCDONALD,7190542.62
LUMINA IT,7152828.94
PURESPIRIT SOLUTIONS,6379707.40
MAPLESOFT CONSULTING,5865447.30
THERMO FISHER SCIENTIFIC,5448685.39
NEWFOUND RECRUITING,4986648.44
SGS CANADA,4983560.09
COSSETTE COMMUNICATIONS,4356214.92
UNIVERSITY OF GUELPH,4167764.84
ENGLOBE,3926093.59
WATERS,3920314.82
XEROX,3665690.28
FERUS,3650771.86
LIFE TECHNOLOGIES,3370178.79
THE AIM GROUP,3306835.75
AVONDALE CONSTRUCTION,3186485.21
NISSAN CANADA,3144260.46
MICROSOFT CANADA,3142929.38
DONNA CONA,3017137.30
GARTNER,2906559.89
EXCEL HUMAN RESOURCES,2795097.13
MORNEAU SHEPELL,2758412.83
AVENAI,2685309.40
AGILENT,2675764.27
GRAEBECK CONSTRUCTION,2510264.36
ONCIDIUM,2504710.29
SYSTEMSCOPE,2389235.01
BIO RAD LABORATORIES CANADA,2296629.03
VWR INTERNATIONAL,2148204.16
IBM CANADA,2092487.79
AVI SPL,1940726.32
ALS CANADA,1922554.66
UNIVERSITY OF SASKATCHEWAN,1844247.98
SUBARU CANADA,1784912.58
PROCOM CONSULTANTS,1700873.29
ILLUMINA CANADA,1634358.76
RISK SCIENCES INTERNATIONAL,1367174.71
EVRIPOS JANITORIAL SERVICES,1313090.09
FORD MOTOR COMPANY,1189000.65
GETINGE CANADA,1175313.86
GENERAL MOTORS,1170314.32
"NATIONS TRANSLATION GROUP",1101367.37
MICHANIE CONSTRUCTION,1101335.40
ESRI,1091818.22
SAMSON ASSOCIES,1082996.44
TELECOM COMPUTER SERVICES,972902.76
UNIVERSITE DE MONTREAL,968587.43
BIO NUCLEAR DIAGNOSTICS,965857.33
ALTIS HUMAN RESOURCES,956615.76
TOYOTA,955251.37
STERIS CANADA,923429.88
WORLDREACH SOFTWARE,900317.11
CARLETON ELECTRIC,878968.44
COFOMO,867794.35
TEKSYSTEMS CANADA,843273.80
ENTRUST,788901.64
HYPERTEC,772530.87
LIONBRIDGE,751250.08
ISOMASS SCIENTIFIC,737253.44
BECKMAN COULTER CANADA,727621.11
D4IS SOLUTIONS,706265.19
ADOBE,700000.00
AB SCIEX,693795.03
INFO TECH RESEARCH GROUP,676341.61
ESBE SCIENTIFIC INDUSTRIES,666872.04
ARI FINANCIAL SERVICES,664530.78
QMR,653156.10
DATA COMMUNICATIONS MANAGEMENT,645449.69
IMPERIAL CLEANERS,637682.03
MINDWIRE SYSTEMS,628662.57
SI SYSTEMS,627695.71
ORANGUTECH,590262.68
JUMEC CONSTRUCTION,586101.62
ROCHE DIAGNOSTICS,562016.99
ENET4S SOFTWARE SOLUTIONS,558602.25
RANDSTAD,548927.70
DYNAMIC FACILITY SERVICES,432621.00
TAG HR,431266.91
QUORUS CONSULTING GROUP,423063.67
DELOITTE,409663.70
TANKATEK 6854265 CANADA,398568.73
MOORE CANADA,397593.78
PROSCI CANADA,384042.98
SRA STAFFING SOLUTIONS,381533.19
FACTIVA,380217.20
ERNST YOUNG,373645.80
TOSHIBA CANADA,364531.22
MGIS,361977.99
EVALUATION PERSONNEL SELECTION,354398.35
1E,350418.40
STANTEC,334767.55
TURTLE ISLAND STAFFING,325892.92
ENVIROSAFE JANITORIAL,321174.22
NEWS CANADA,317693.85
CARAHSOFT TECHNOLOGY,310506.48
WORKDYNAMICS TECHNOLOGIES,305671.79
MICRONOSTYX,304788.63
CONTRACT COMMUNITY,300098.84
SOFTSIM TECHNOLOGIES,290923.02
D MARK BIOSCIENCES,266826.34
TYCO INTEGRATED FIRE SECURITY,264307.12
IPSS,251973.96
COMPUGEN,250162.36
TEKNION,239809.56
KPMG,236768.90
SOFTCHOICE,230016.40
BRUKER,229344.49
ACKLANDS GRAINGER,229201.82
BEE CLEAN BUILDING MAINTENANCE,222746.24
ORBIS RISK CONSULTING,220485.60
BIOMERIEUX CANADA,219884.56
CONTROLLED ENVIRONMENTS,218750.85
ADVANCED CHIPPEWA TECHNOLOGIES,218733.53
EKOS RESEARCH ASSOCIATES,217255.83
BLUEDOT,215159.23
OPENTEXT,213383.23
CISION CANADA,203917.67
OXFORD NANOPORE TECHNOLOGIES,203226.05
BDO CANADA,199219.00
DLS TECHNOLOGY,195472.46
STERICYCLE,191731.33
MISHKUMI TECHNOLOGIES,190593.25
EMTEC,190281.84
PRINTERS PLUS,184931.66
QIAGEN,181772.45
METTLER TOLEDO,180677.61
OPENFRAME TECHNOLOGIES,173568.00
RAYMOND CHABOT GRANT THORNTON,170318.32
IBISKA TELECOM,168528.20
WOLTERS KLUWER,166042.20
ADVANCED BUSINESS INTERIORS,163482.08
FAST FORWARD FRENCH,159279.84
TECSIS,155838.30
LECO INSTRUMENTS,155265.03
FELIX TECHNOLOGY,153719.11
INSA,150462.46
IFATHOM,141976.20
CALYTERA SOFTWARE,137533.27
PORTAGE PERSONNEL,135713.18
AON REED STENHOUSE,135374.71
PODOLINSKY EQUIPMENT,134077.61
GRAYBRIDGE INTERNATIONAL CONSULTING,132979.68
CDW CANADA,128311.95
D F S,126241.70
IRON MOUNTAIN,125611.70
S P GLOBAL MARKET INTELLIGENCE,121365.68
"NAVPOINT CONSULTING GROUP",118254.50
HEARTZAP SAFETY TRAINING AND EQUIPMENT,118223.31
MELTWATER,116251.29
HDP GROUP,116153.84
LEVITT SAFETY,114215.75
D DOYLE INSTALLATIONS,112830.50
UNIVERSITE SAINTE ANNE,112273.75
MITSUBISHI MOTOR SALES,111235.85
UNIVERSITE LAVAL,110457.50
ECOLE DE LANGUES LA CITE,110240.26
EDMONDS LANDSCAPE AND CONSTRUCTION,109229.06
6854265 CANADA,102637.50
MODIS CANADA,102152.00
DELTA PHOTONICS,100034.95
CLOSEREACH,99962.17
VERSATIL BPI,94884.22
WINTERSTEIGER,94524.04
THE RIGHT DOOR CONSULTING,93225.00
GRC ARCHITECTS,88710.65
MNP,88275.60
JOHNSON CONTROLS,87264.38
HITRAC,85617.00
LIFESPEAK,85252.18
THE MASHA KRUPP TRANSLATION GROUP,84517.81
CISTEL TECHNOLOGY,83807.27
KNOWLEDGE CIRCLE,83432.48
CSDC SYSTEMS,81644.29
MCNALLY CONSTRUCTION,79954.30
JP2G CONSULTANTS,79849.20
THYSSENKRUPP ELEVATOR,78723.25
SPEARHEAD MANAGEMENT CANADA,76495.42
DELL COMPUTER,75512.33
GENOME QUEBEC,75033.00
WINDREACH CONSULTING SERVICES,73902.00
LAT49 ARCHITECTURE,72852.50
HAWORTH,72436.95
NEPTUNE SECURITY SERVICES,72338.01
LES ENQUETES HENRI,72293.24
VIDCRUITER,71241.04
VCI CONTROLS,71176.18
NIELSEN,70377.81
SDL INTERNATIONAL CANADA,70028.36
3M CANADA COMPANY,69242.35
THE VCAN GROUP,68425.80
SAS INSTITUTE,64572.17
CONTROLS EQUIPMENT,62385.72
ARTEMP PERSONNEL SERVICES,59212.00
EPPENDORF CANADA,58253.92
TRANE CANADA,57149.25
QUINTET CONSULTING,53890.00
IT NET CONSULTANTS,51755.13
MAXSYS STAFFING AND CONSULTING,50908.07
SIEMENS,50836.90
LEAN AGILITY,49042.00
"NATTIQ",47757.79
GLOBAL UPHOLSTERY,46154.63
KONICA MINOLTA BUSINESS SOLUTIONS,46079.58
CONSTRUCTION BUGERE,45760.05
CARMICHAEL ENGINEERING,45242.25
PRICEWATERHOUSE COOPERS,44748.00
ECOLE DE LANGUES EAGLE,44589.85
DMTI SPATIAL,43732.79
HONEYWELL,43656.04
BEVA GLOBAL MANAGEMENT,43392.00
AINSWORTH,43271.05
KING CONSTRUCTION,43010.00
DYNAMIC PERSONNEL CONSULTANTS,42347.89
CARL ZEISS CANADA,41471.18
AIR LIQUIDE CANADA,41319.98
PROTAK CONSULTING GROUP,40680.00
JOHNSON CONTROLS CANADA,40385.10
ONIX NETWORKING CANADA,39889.00
BRECKENHILL,39866.40
FAST TRACK STAFFING,39521.75
HR ASSOCIATES,37078.13
EXP SERVICES,31709.66
CANADA POST,31494.87
KIA CANADA,31352.98
GLOBAL KNOWLEDGE,31299.98
RICOH,29991.58
ASBEX,28798.05
DEXTER CONSTRUCTION,28686.75
ENSEIGNES PATTISON SIGN GROUP,28459.54
MAKWA RESOURCING,27107.68
