d_vendor_name,overall_total
ACCENTURE,13871595.092883212
SILLIKER JR LABORATORIES,13313403.207566027
BUREAU VERITAS CANADA 2019,12603010.48
MAXXAM ANALYTICS,9410089.602818968
NISHA TECHONOLOGIES,7391224.553962264
TRAINOR MECHANICAL CONTRACTORS,7361196.07
ORACLE CANADA,7180454.263751883
LUMINA IT,6685612.790472858
CANADIAN CORPS OF COMMISSIONAIRES,6028914.48
CARO ANALYTICAL SERVICES,5352466.7700000005
PURESPIRIT SOLUTIONS,5318247.43
MAXXAM ANALYTICS INTERNATIONAL,5196870
WORKPLACE HEALTH AND COST SOLUTIONS,4745126.669781022
BLACK MCDONALD,4572566.313031778
NEWFOUND RECRUITING,4171680.7094969726
AVONDALE CONSTRUCTION,3186485.2117447495
NISSAN CANADA,3144260.46
UNIVERSITY OF GUELPH,2894906.614751684
MICROSOFT CANADA,2738440.38
THE AIM GROUP,2736709.6116660964
EXCEL HUMAN RESOURCES,2511250.8000000003
WATERS,2435592.5593967093
DONNA CONA,2413346.614101446
MAPLESOFT CONSULTING,2340618.761912694
GARTNER,2012679.7154401876
SUBARU CANADA,1784912.5799999998
MORNEAU SHEPELL,1730602.937698346
ALS CANADA,1537021.26
SYSTEMSCOPE,1472739.7030548183
AGILENT,1395804.5397176973
COSSETTE COMMUNICATIONS,1384894.62
IBM CANADA,1258001.069258807
AVI SPL CANADA,1157752.3598600973
FISHER SCIENTIFIC,1139338.589911735
MICHANIE CONSTRUCTION,1101335.4000000001
UNIVERSITY OF SASKATCHEWAN,1066327.6728590066
GENERAL MOTORS,1048345.67
LIFE TECHNOLOGIES,1025676.9356807463
VWR INTERNATIONAL,975564.4286486236
TELECOM COMPUTER SERVICES,972902.76
ILLUMINA CANADA,908208.4039726027
CARLETON ELECTRIC,878968.4356589147
TEKSYSTEMS CANADA,843273.8
RISK SCIENCES INTERNATIONAL,783809.5866439986
D4IS SOLUTIONS,706265.1908260525
ADOBE,700000
FORD MOTOR COMPANY,682702.7999999999
GETINGE CANADA,658899.7012061239
PROCOM CONSULTANTS,648769.9521072619
THERMO FISHER SCIENTIFIC,641735.0975347664
MINDWIRE SYSTEMS,628662.5650887574
ISOMASS SCIENTIFIC,586627.7746837657
JUMEC CONSTRUCTION,586101.62
HYUNDAI AUTO CANADA,552438.87
RANDSTAD,548927.7043237251
SI SYSTEMS,539712.0277005474
"NATIONS TRANSLATION GROUP",482134.0632737885
FISHER SCIENTIFIC COMPANY,473214.40101123595
LIONBRIDGE,437373.82871434616
AB SCIEX,434643.08403188596
TOYOTA CANADA,427848.7
IMPERIAL CLEANERS,417389.6893019453
DATA COMMUNICATIONS MANAGEMENT,414545.33550930995
INFO TECH RESEARCH GROUP,390449.97360655735
