d_most_recent_category,d_fiscal_year,total
2_professional_services,2017-2018,20951945.80377117
2_professional_services,2018-2019,20951945.80377117
2_professional_services,2019-2020,21009348.395014383
2_professional_services,2020-2021,20951945.80377117
4_medical,2017-2018,5449607.455842392
4_medical,2018-2019,5449607.455842392
4_medical,2019-2020,5464537.887228261
4_medical,2020-2021,7067559.962848087
9_human_capital,2018-2019,3475290.247498318
9_human_capital,2019-2020,3523424.4614525884
9_human_capital,2020-2021,3513797.6186617343
