d_vendor_name,overall_total
LEONARDO,65642995.28710318
SELEX,49151466.36181818
CANADIAN CORPS OF COMMISSIONAIRES,12323345.244902385
COMMPOWER,10376157.509059196
GRAW RADIOSONDES,10287110.490033746
GRAW RADIOSONDES KG,9035004.796565007
ATS SERVICES,8628123.814711599
RONDAR,7957124.241791646
HOSKIN SCIENTIFIC,7862536.1937741265
MICROSOFT CANADA,7755344.461883656
VAISALA CANADA,7226486.553591524
EXCEL HUMAN RESOURCES,6689061.657477206
PACWILL ENVIRONMENTAL,6263711.83783542
MOERAE SOLUTIONS,6223729.740143574
AGILENT,6021370.746156572
OXFORD ECONOMICS USA,5813310.150547991
CANON,5139790.535211714
BLACK MCDONALD,5075635.576110558
DYNABOOK CANADA,5035218.3
MICROBIO LCA,4757645.732849604
CUMMINS CANADA,4652108.270989778
THERMO FISHER SCIENTIFIC,4649926.681593454
SYSTEMATIC SOLUTIONS,4266769.462596284
SI SYSTEMS,4161252.73466183
DE STECHER APPRAISALS,4105939.7476939415
AXYS TECHNOLOGIES,4105427.6229109825
CAMPBELL SCIENTIFIC CANADA,3892987.1090446482
COSSETTE COMMUNICATIONS,3690449.4499999997
SGS AXYS ANALYTICAL SERVICES,3607496.3947981494
WATERS,3601724.134585479
ATCO,3480760.122880911
ESRI,3378981.9171005692
SNC LAVALIN,3333975.34
ALTIS HUMAN RESOURCES,3141471.026611586
CANADIAN HELICOPTERS,3128368.0093102553
CDW CANADA,2903226.91
MERINOV,2722790.570311665
TOROMONT,2674120.019047411
AIR TINDI,2657688.42
FTS FOREST TECHNOLOGY SYSTEMS,2631071.0300000003
OPSIS GESTION INFRASTRUCTURES,2629281.602351474
PACWILL ENVIRONMENTAL 2496261 ONTARIO,2437113.58
PRIDE OF THE NORTH,2362151.022970022
RANDSTAD,2360989.8109583543
TAG HR,2329563.1942532538
TELECOM COMPUTER SERVICES,2250361.6500000004
ELSEVIER,2198681.4806396514
MAPLESOFT CONSULTING,2067904.76
COMMUNICATIONS POWER INDUSTRIES,2063093.3229138167
FORD MOTOR COMPANY,1931447.8499999999
LAKESHORE HELICOPTERS,1929613.22
NISHA TECHONOLOGIES,1918498.5758333334
FISHER INTERNATIONAL,1799322.05
CORADIX TECHNOLOGY CONSULTING,1799010.5157179302
SUTRON,1789531.58195334
MOBILE RESOURCE GROUP,1706876.0476014605
DR DAS,1678220.520957143
J O THOMAS AND ASSOCIATES,1673165.253446648
ORACLE CANADA,1668330.0826301372
AXYS ANALYTICAL SERVICES,1634538.5741488815
PRO MOVING SERVICES,1632920.353982301
AQUATIC INFORMATICS,1628505.8816616605
C D NOVA TECH,1620410.1310583942
SYSTEMATIX SOLUTIONS,1559152.9800000002
SEAFIRST CONTRUCTION,1524466.05
TRM TECHNOLOGIES,1515068.1244000304
8199400 CANADA,1503123.4639641943
AIR LIQUIDE CANADA,1502003.521015633
SOLUTIONS MOERAE,1496868.4541777407
MIT,1459289.9789
SHI CANADA,1428463.7999999998
G B SKELTON TECHNICAL SERVICES,1384466.186531274
AECOM,1375940.37
PICARRO,1359001.612958623
MDOS CONSULTING,1328146.1858816347
AEROLOGIE ZULU,1326704.4903216152
TALIGENT CONSULTING,1250601.2393721973
TOURE CLEANING SERVICES,1247010.2822457247
NORTHERN MICRO,1245919.6856
DAVIDSON BROS MECHANICAL,1243979.0268300152
LOCH ALPINE ECONOMICS,1237933.5313531354
AB SCIEX SALES,1220433.3868688685
PURE NOTE MANAGEMENT SERVICES,1213074.922752893
NORTECH HOLDINGS,1211256.968185534
CANADIANFOREX LIMTED,1209778.06
FRICIA CONSTRUCTION,1197000
BELL CANADA,1194970.116184929
METEO RAFALE ONORD TAQRAMIT ANURRAK,1189738.0138481485
CUSTOM HELICOPTERS,1177819.1664855876
TRIO ROOFING SYSTEMS,1172633.77
LOTEK WIRELESS,1171406.71
FELIX TECHNOLOGY,1169358.9243623237
EASTERN CHARLOTTE WATERWAYS,1110694.1430684582
NGC BUILDERS,1107490.3949593497
TEKSYSTEMS CANADA,1092110.40251642
CMG SERVICES,1087030.0548249765
VERITAAQ TECHNOLOGY HOUSE,1077717.2783211193
DASCO EQUIPMENT,1076511.766415989
INTERTEK USA,1059685.3699999999
YELLOWHEAD HELICOPTERS,999717.65
