d_vendor_name,overall_total
D+H,343783203.6125878
D H PARTNERSHIP,139287889.5437075
PRICEWATERHOUSE COOPERS,121337332.26563327
QUANTUM MANAGEMENT SERVICES,115682363.87759626
SI SYSTEMS,65365416.768691
NISHA TECHONOLOGIES,55036705.32368421
DELOITTE AND TOUCHE,48335985.804276
CANADIAN CORPS OF COMMISSIONAIRES,46505065.660444915
XEROX,46040022.581341304
ORACLE CANADA,35584314.59954402
MICROSOFT CANADA,32840399.875447966
IBM CANADA,30670622.466406044
ACCENTURE,28390003.826779332
ADOBE,26066810.970346533
HYPERTEC,24707368.076388404
PROCOM CONSULTANTS,24384912.921010517
NORTHERN MICRO,23747531.92807124
CACHE COMPUTER CONSULTING,22859761.904010404
SYSTEMATIX SOLUTIONS,21831018.85154544
COSSETTE COMMUNICATIONS,18646947.400000002
CGI,18522683.06234762
ERNST YOUNG,15345001.72400293
DONNA CONA,14342040.608103605
FUJITSU,14166873.762948778
LANGUAGE RESEARCH DEVELOPMENT,13806251.985386722
R E GILMORE INVESTMENTS,13781796.068183426
RANDSTAD,12420518.282356028
GATESTONE,11253312.53
GARTNER,10926388.202886146
HOOTSUITE MEDIA,9092676.514262369
SAP,8819379.012327775
BELL CANADA,8750192.36
TEKNION,7637904.090836961
SAS INSTITUTE,7355074.2866521645
KPMG,6295146.909393532
SIMPLEX GRINNELL,6248677.810495348
ALLIANCE EVENTS,5821699.674857203
"NAVPOINT CONSULTING GROUP",5791627.807200383
VERITAAQ TECHNOLOGY HOUSE,5485435.991977838
TEKSYSTEMS CANADA,5391903.361215093
CDW CANADA,5293813.397266645
GRAYBRIDGE INTERNATIONAL CONSULTING,5268819.8931685705
BDO CANADA,4698836
MINDWIRE SYSTEMS,3967487.444929006
SABA SOFTWARE,3950430.494039275
TRM TECHNOLOGIES,3834470.0500000003
CALIAN,3619494.264753074
ADVANCED CHIPPEWA TECHNOLOGIES,3605208.291868493
CORADIX TECHNOLOGY CONSULTING,3357428.0701895803
INSTRUX MEDIA,3229512.58
A HUNDRED ANSWERS,3177282.3899999997
ADVANCED BUSINESS INTERIORS,2947978.3094344577
RAYMOND CHABOT,2945112.1228998783
GCSTRATEGIES,2880042.537208318
TES CONTRACT SERVICES,2774762.867336584
EVALUATION PERSONNEL SELECTION INT,2768930.32378955
ACOSYS CONSULTING SERVICES,2634516.1184667177
IT NET CONSULTANTS,2439069.01533883
NITAM SOLUTIONS,2343012.0161677776
THE RIGHT DOOR,2244158.225574598
MANIFEST COMMUNICATIONS,2144782.7505112477
SOFTCHOICE,2086780.9179387768
ATTACHMATE,2057953.4572328767
IPSS,1987383.1529245852
CLOSEREACH,1955444.6058928706
APPLIED ELECTONICS,1813062.4765009836
ONIX NETWORKING CANADA,1793558.8848302301
IRON MOUNTAIN CANADA OPERATIONS,1786988.120673965
45 NORTH CONSULTING,1742062.7609918944
GLOBAL UPHOLSTERY,1714884.0570154078
EVALUATION PERSONNEL SELECTION,1670882.0402665953
A HUNDRED ANSWERS CONSULTING,1632298.408
COMPUGEN,1588222.5698891478
ADRM TECHNOLOGY CONSULTING,1572701.797741251
SYSTEMSCOPE,1541094.190115058
OPENTEXT,1533484.65
ALTIS HUMAN RESOURCES,1493990.0780947688
IBISKA TELECOM,1489308.883598565
METAFLOW,1452677.5286907216
REDWOOD PERFORMANCE GROUP,1420781.0620481928
PITNEY BOWES,1406775.907159597
SAMSON ASSOCIATES,1368256.144388808
LE GROUPE CONSEIL BRONSON,1352556.53
AVI SPL CANADA,1341711.3202729556
R A MALATEST ASSOCIATES,1331099.120468615
SOCIAL RESEARCH,1201771.3641509777
IPSOS PARTNERSHIP,1142241.3665439163
MARCH OF DIMES CANADA,1115364.4536760123
PROSCI CANADA,1098610.22127223
CARASOFT,1061386.4
QMR,1039040.1842324497
M PACT,1023556.6196715789
IRON MOUNTAIN CANADA,1014379.5667264395
FERENCE COMPANY CONSULTING,1004174.1131435287
THE HALIFAX COMPUTER CONSULTING GROUP,972624.8295490972
GENESIS INTEGRATION,966677.3232798744
ARTOPEX,965578.08
RAIN 43,960500
CAE,957159.6900000001
360 ADVANCED SECURITY,954633.2699999999
