d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
2_professional_services,2017-2018,29968.66,30895.02
2_professional_services,2018-2019,28769.96,29324.14
2_professional_services,2019-2020,28479.72,28252.54
2_professional_services,2020-2021,9493.24,9012.08
4_medical,2017-2018,1387061.04,1429356.41
4_medical,2018-2019,1728661.50,1761788.08
4_medical,2019-2020,1733397.55,1719570.28
4_medical,2020-2021,1728661.50,1646240.10
4_medical,2021-2022,1891572.85,1758643.82
4_medical,2022-2023,1891572.85,1692587.32
