d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2018-2019,37218.60,37629.04
2_professional_services,2017-2018,1902556.10,1951645.00
2_professional_services,2018-2019,1733218.08,1760648.84
2_professional_services,2019-2020,1467787.00,1455638.57
2_professional_services,2020-2021,1408192.45,1337846.66
2_professional_services,2021-2022,1517520.88,1409177.15
4_medical,2019-2020,502.37,490.21
4_medical,2020-2021,9650.81,9174.74
4_medical,2021-2022,9650.81,8960.25
6_industrial_products_and_services,2019-2020,91847.53,90083.01
