d_vendor_name,overall_total
DONNA CONA,26703143.2480801
ORACLE CANADA,6928018.731891983
WAMPUM RECORDS AND CANADIAN,5760578.49
CANADIAN DEVELOPMENT CONSULTANTS,5016428.773905549
T H G THE HISTORY GROUP,4558461.44696288
RAYMOND CHABOT GRANT THORNTON,3548364.3930200734
STRATOS,3534164.254541539
IBM CANADA,3297742.55
ARCADIS CANADA,3181674.87686907
GARTNER,2633252.908
COLLIERS PROJECT LEADERS,2471279.2501135212
CORADIX TECHNOLOGY CONSULTING,2348535.06
QMR,2283178.8505400806
DYNABOOK CANADA,2115374.25
TIREE,2083347.2448678722
ALTIS HUMAN RESOURCES,2030377.554957639
MICROSOFT CANADA,1968332.78
ESRI,1914726.3368160378
TETRA TECH,1612693.4396770839
DELOITTE AND TOUCHE,1597372.9241126352
CALIAN,1548992.1987671233
IRON MOUNTAIN,1538972.35
NISHA TECHONOLOGIES,1516458.959027778
THE RIGHT DOOR CONSULTING,1494065.8097395594
PRICEWATERHOUSE COOPERS,1487779.6043233743
BLUMETRIC ENVIRONMENTAL,1374114.3033962266
SNC LAVALIN,1322749.588303249
STANTEC,1281505.6048360656
ERNST YOUNG,1263106.3894891248
MOBILE RESOURCE GROUP,1124556.9523239436
BDO CANADA,1038658.3285422941
WOOD CANADA,1037947.05
EBSCO CANADA,1006216.8832239656
CANADIAN CORPS OF COMMISSIONAIRES,975823.22
CANADIAN BANK NOTE COMPANY,963680.9962841531
ADGA GROUP,942381.36
WORKDYNAMICS TECHNOLOGIES,940572.9792328768
ADVANCED CHIPPEWA TECHNOLOGIES,869415.28
VWR INTERNATIONAL,866557.26
CDW CANADA,864426.4724492851
ARTEMP PERSONNEL SERVICES,838068.403741712
IT NET CONSULTANTS,822385.11
SI SYSTEMS,795028.7399999999
SLR CONSULTING CANADA,772289.03
THE AIM GROUP,756788.9041358578
TPG TECHNOLOGY CONSULTANTS,724217
IPSS,669540.54
KPMG,666320.8242365377
SAP,617972.304048443
MAXSYS STAFFING AND CONSULTING,585953.9255368626
TURTLE ISLAND STAFFING,548269.3339278557
OPENTEXT,514087.82
BELL CANADA,485131.25999999995
ENGLOBE,479038.04000000004
COSSETTE COMMUNICATIONS,473033.82
APPLIED ELECTONICS,390483.98000000004
ITEX,388243.05000000005
HEMMERA ENVIROCHEM,338539.3581925344
S P GLOBAL MARKET INTELLIGENCE,324132.9
ASOKAN BUSINESS INTERIORS,320610.3
XEROX,307008.0928407465
CGI,305143.93192771083
ECOLE DE LANGUES ABCE,292791.32734401594
DILLON CONSULTING,291019.3669354839
COMPUCOM CANADA,280658.61
NITAM SOLUTIONS,275044.98
SOFTCHOICE,272672.14
PLEIAD CANADA,272517.00986547087
ONX ENTERPRISE SOLUTIONS,270189.93
TEKSYSTEMS CANADA,249771.69999999998
QUINTET CONSULTING,246456.64403743314
AIR TINDI,231490.58
MAKWA RESOURCING,230746
PROTAK CONSULTING GROUP,223694.58561272218
"NATTIQ",221501.66999999998
CANON,214434.18529208173
KONICA MINOLTA BUSINESS SOLUTIONS,213842.79189992478
EXCEL HUMAN RESOURCES,195726.538187251
PROQUEST,193686.71
INSTRUX MEDIA,186196.5
SAS INSTITUTE,179206.93
I4C INFORMATION TECHNOLOGY,169500
MEDIA Q,160141.10429447854
QUANTUM MANAGEMENT SERVICES,155192.74593338778
GLOBAL KNOWLEDGE,154660.3853116531
SIMPLEX GRINNELL,153181.7952631579
GRAYBRIDGE INTERNATIONAL CONSULTING,151885.91538544322
PRINTERS PLUS,135209.12
MACDONALD DETTWILER AND ASSOCIATES,131729.53000000003
TOROMONT,128411.69
CONEXSYS,126365.12
FREEBALANCE,126168.19116847825
CNW GROUP,126154.38
FAST FORWARD FRENCH,124080
MNP,122735.75
FORD MOTOR COMPANY,122618.63
GRAND TOY,120189.64
FCA CANADA,119946.05
OPENFRAME TECHNOLOGIES,119516.51
NUIX NORTH AMERICA,119406.86499999999
4 OFFICE AUTOMATION,118535.45
PRA,117498.59
OPTIV CANADA FEDERAL,107394.23999999999
THE VCAN GROUP,104857.2
HYPERTEC,102070.63
LIONBRIDGE,100000
LUMINA IT,98526.02901502504
MITSUBISHI MOTOR SALES OF CANADA,95230.80000000002
CSDC SYSTEMS,94277.52
PRECISIONERP,86220.33
SUBARU CANADA,78386.7
KENN BOREK AIR,78046.09
PROMAXIS,76111.61052256533
POSTMEDIA NETWORK,73404.8
GENESIS INTEGRATION,67936.84
CANADIAN HELICOPTERS,67568.55
UNIVERSITY OF OTTAWA,65105.869999999995
FELIX TECHNOLOGY,64410
HOSKIN SCIENTIFIC,62990.55
R E GILMORE INVESTMENTS,62190.14
CISTEL TECHNOLOGY,56234.27
IFATHOM,55762.880000000005
NISSAN CANADA,50242.5
INTERNATIONAL REPORTING,50000
4PLAN CONSULTING,49666.98011976048
SCALAR DECISIONS,48186.2
GAP WIRELESS,46839.06
TOTEM OFFISOURCE,43493.26
AECOM,42059.4
NOVA NETWORKS,41986.16
GLOBAL UPHOLSTERY,40306.44
"NATIONS TRANSLATION GROUP",40000
WEST WIND AVIATION,39955.700000000004
ST JOSEPH PRINT GROUP,39512.3
PURESPIRIT SOLUTIONS,38374.89
LANGUAGE RESEARCH DEVELOPMENT GROUP,37683.128421052636
TOYOTA CANADA,37510.659999999996
GREAT SLAVE HELICOPTERS,36801.91
ADVANCED BUSINESS INTERIORS,36531.06
DELL COMPUTER,36212.4
JUMPING ELEPHANTS,35262.5
ECLIPSYS SOLUTIONS,35135.1
RISK SCIENCES INTERNATIONAL,34888.75
PALADIN TECHNOLOGIES,33118.1
GOLDER ASSOCIATES,31564.870689655174
DALIAN ENTERPRISES,29565.563725490196
AIR INUIT,28441.39
HEWLETT PACKARD,27944.99
HYUNDAI AUTO CANADA,26830.649999999998
CANSEL SURVEY EQUIPMENT,25312.93
CHARRON HUMAN RESOURCES,24887.44186046512
FUJITSU,24886.34
CARLETON UNIVERSITY,24000
PITNEY BOWES,23813.90587633923
TELECOM COMPUTER SERVICES,23242.17
PROLOGIC SYSTEMS,20716.19
MESSA COMPUTING,19807.8064516129
PAL AEROSPACE,18058.649999999998
WOLTERS KLUWER,17936.1
MORPHO CANADA,17017.45
ECOLE DE LANGUES LA CITE,13417.024752475249
RANDSTAD,13183.03
UNIVERSITY OF REGINA,12284
UNIVERSITY OF ALBERTA,12096
CANADA POST,11500
CAMPBELL SCIENTIFIC CANADA,10972.859999999999
MANPOWER SERVICES CANADA,10695.04
SHARP ELECTRONICS,5567.334305270363
JONES LANG LASALLE REAL ESTATE,5336.1631088082895
A HUNDRED ANSWERS,0
