d_vendor_name,overall_total
DONNA CONA,31004363.16
ORACLE CANADA,6928018.73
WAMPUM RECORDS,6634592.92
THG THE HISTORY GROUP,6074300.94
ROBERTSON GEOCONSULTANTS,5357374.61
CANADIAN DEVELOPMENT CONSULTANTS,5093201.83
CDCI RESEARCH,4987584.20
RAYMOND CHABOT GRANT THORNTON,4825716.15
STRATOS,4012312.80
ARCADIS CANADA,3652349.95
IBM CANADA,3297742.55
COLLIERS PROJECT LEADERS,2758066.67
GARTNER,2633252.91
QMR,2489827.40
CORADIX TECHNOLOGY CONSULTING,2348535.06
ALTIS HUMAN RESOURCES,2294926.00
DYNABOOK CANADA,2130893.25
TIREE,2083347.24
MICROSOFT CANADA,1968332.78
ESRI,1962633.13
DELOITTE AND TOUCHE,1915054.05
SLR CONSULTING CANADA,1770521.21
BLUMETRIC ENVIRONMENTAL,1674596.95
CANADIAN BANK NOTE COMPANY,1668001.35
TETRA TECH,1612693.44
THE RIGHT DOOR CONSULTING,1560337.62
ERNST YOUNG,1557965.29
IRON MOUNTAIN,1552106.45
CALIAN,1548992.20
NISHA TECHONOLOGIES,1516458.96
PRICEWATERHOUSE COOPERS,1487779.60
SNC LAVALIN,1454656.89
STANTEC,1443925.07
MOBILE RESOURCE GROUP,1217514.28
BDO CANADA,1074696.54
WORKDYNAMICS TECHNOLOGIES,1059747.27
CANADIAN CORPS OF COMMISSIONAIRES,1057813.19
WOOD CANADA,1037947.05
MAXSYS STAFFING AND CONSULTING,1035312.38
EBSCO CANADA,1006216.88
ENGLOBE,990138.29
THE AIM GROUP,973096.14
ADGA GROUP,942381.36
ARTEMP PERSONNEL SERVICES,925372.05
CDW CANADA,872948.06
ADVANCED CHIPPEWA TECHNOLOGIES,869415.28
VWR INTERNATIONAL,866557.26
IT NET CONSULTANTS,822385.11
HEMMERA ENVIROCHEM,817480.70
SI SYSTEMS,795028.74
FERENCE COMPANY CONSULTING,785905.46
KPMG,729252.21
TPG TECHNOLOGY CONSULTANTS,724217.00
IPSS,669540.54
SAP,617972.30
TOSHIBA CANADA,611420.50
DILLON CONSULTING,573228.70
TURTLE ISLAND STAFFING,548269.33
OPENTEXT,514087.82
BELL CANADA,485131.26
COSSETTE COMMUNICATIONS,473033.82
QUINTET CONSULTING,396391.02
APPLIED ELECTONICS,390483.98
ITEX,388243.05
CGI,381377.70
AIR TINDI,359003.84
XEROX,358715.70
IPSOS,338993.45
S P GLOBAL MARKET INTELLIGENCE,324132.90
ASOKAN BUSINESS INTERIORS,320610.30
ECOLE DE LANGUES ABCE,294231.92
PLEIAD CANADA,285839.51
COMPUCOM CANADA,280658.61
NITAM SOLUTIONS,275044.98
SOFTCHOICE,272672.14
ONX ENTERPRISE SOLUTIONS,270189.93
