d_vendor_name,overall_total
LUMINA IT,9644473.88
CISTEL TECHNOLOGY,8010895.50
PROTAK CONSULTING GROUP,6387827.32
NUMERIS,4274864.23
PROTAK,3501963.01
LIONBRIDGE,1579084.30
NORTHERN MICRO,1538337.64
EXCEL HUMAN RESOURCES,947461.81
STONEWORKS TECHNOLOGIES,897829.45
CBCI TELECOM,829083.57
INTERNATIONAL REPORTING,725865.19
TELUS CANADA,640657.36
OPROMA,382470.00
IFATHOM,351823.50
RICOH,338330.43
IPSOS,331220.00
MICROSOFT CANADA,281591.32
SOFTCHOICE,277804.68
HEWLETT PACKARD,260315.33
ACCESS 2 NETWORKS,245415.71
MINDWIRE SYSTEMS,228257.84
ADVANCED CHIPPEWA TECHNOLOGIES,170981.96
GARTNER,148444.21
EKOS RESEARCH ASSOCIATES,144995.95
ENVIRONICS RESEARCH GROUP,137294.76
FREEBALANCE,132649.18
DELL COMPUTER,132015.08
ADVANCED BUSINESS INTERIORS,123499.55
FAST FORWARD FRENCH,119240.00
CONFERENCE BOARD OF CANADA,100325.00
COSSETTE COMMUNICATIONS,98669.25
OPTIV CANADA FEDERAL,98223.03
NITAM SOLUTIONS,97832.12
NISHA TECHONOLOGIES,96285.03
PALADIN GROUP,92363.39
BLACKBERRY,88741.20
LANNICK CONTRACT SOLUTIONS,85731.11
CONEXSYS,76035.80
PLEIAD CANADA,69962.28
ROGERS,69348.99
VMWARE,66298.14
CACHE COMPUTER CONSULTING,64756.37
JUMPING ELEPHANTS,60576.00
TOYOTA,51330.79
APPLIED ELECTONICS,50035.62
MELTWATER,49859.01
STIFF SENTENCES,47381.00
PRICEWATERHOUSE COOPERS,45661.74
TURTLE ISLAND STAFFING,43451.10
INSTITUTE ON GOVERNANCE,42000.00
TOSHIBA CANADA,41494.79
GLOBAL KNOWLEDGE,40267.68
EXIT CERTIFIED,40002.00
UNIVERSITY OF OTTAWA,39900.00
DONNA CONA,39344.45
SAMSON ASSOCIES,39321.45
IBM CANADA,39229.92
LEXISNEXIS CANADA,37776.19
NATIONAL ARTS CENTRE,36612.00
THOMSON REUTERS,34134.06
ACT,29354.71
FAST TRACK STAFFING,27685.00
QUADBRIDGE,25237.01
ACART COMMUNICATIONS,25000.00
S P GLOBAL MARKET INTELLIGENCE,24642.15
CISION CANADA,23673.41
MNP,22600.00
ZYCOM,21088.71
THE KTL GROUP,20340.00
BMC SOFTWARE CANADA,19710.80
OPENTEXT,19258.01
ALTIS HUMAN RESOURCES,18625.95
CDW CANADA,18507.64
NOVA NETWORKS,18330.46
GLOBAL UPHOLSTERY,17950.00
INSA,13033.62
NIMBLE INFORMATION STRATEGIES,12543.00
CSDC SYSTEMS,12381.65
BMC SOFTWARE,12072.05
SYSTEMSCOPE,10170.00
CELLEBRITE,10027.01
